index,code,regional,area,province,proid,city,cityid,cityurl,address,name,referred,mobile,tel,zipcode,isopen,lng,lat,lever,url,id
1,CH1658,5,五区,河南省,410000,信阳市,411500,xinyang,信阳市工业城工十五路（迎宾大道）与工十路（平东路）交叉口,信阳新纪元汽车销售服务有限公司,信阳新纪元,18637682678,0376-6755777,464100,1,114.165,32.125556,3,xyxjy,423
1,CH1659,5,五区,河南省,410000,安阳市,410500,anyang,安阳市文峰区光明路南段路西（豫北汽车市场院内）,安阳市新希望汽车销售服务有限公司,安阳新希望,13623728152,0372-2177772,455000,1,114.411111,36.053889,4,ayxxw,425
1,CH1663,4,四区,福建省,350000,漳州市,350600,zhangzhou,福建省漳州市龙文区步文镇迎宾大道通海汽车城雪佛兰展厅,漳州通海新世纪汽车有限公司,漳州通海新世纪,15059885272,0596-2193999,363005,1,117.692222,24.518056,4,zzthxsj,318
1,CH1665,4,四区,福建省,350000,福州市,350100,fuzhou1,福州仓山科技园IV区02号,福州中机中泰汽车贸易有限公司,福州中机中泰,13055296477,0591-88037799,350007,1,119.34,26.029444,4,fzzjzt,323
2,CH1666,4,四区,福建省,350000,福州市,350100,fuzhou1,福建省福清市融侨开发区清荣大道与福玉路交叉口,福建永达汽车销售服务有限公司,福建永达,18650755599,0591-85366789,350300,1,119.328056,25.7175,0,fjyd,314
1,CH1670,4,四区,福建省,350000,泉州市,350500,quanzhou,福建省泉州市鲤城区清濛开发区迎宾大道通海文化广场,泉州通海新世纪汽车有限公司,泉州通海新世纪,18759975093,0595-28902890,362005,1,118.548056,24.870278,4,qzthxsj,317
2,CH1673,4,四区,福建省,350000,厦门市,350200,xiamen,厦门湖里区马垅汽车交易市场东侧,厦门国戎至善汽车销售服务有限公司,厦门国戎至善,18659213322,0592-6011066,361001,1,118.119518,24.521503,0,xmgr,308
1,CH1675,6,六区,四川省,510000,成都市,510100,chengdu,四川省成都市羊西线两河路13号,成都吉翔汽车销售有限公司,成都吉翔,15008223147,028-87593355,610036,1,103.987778,30.718333,0,cdjx,585
1,CH1676,6,六区,四川省,510000,绵阳市,510700,mianyang,绵阳经开区绵州大道中段6号,东创建国汽车集团绵阳天汇汽车销售服务有限公司,绵阳天汇,13981117040,0816-6391311,621052,1,104.775,31.420556,4,myth,568
2,CH1677,6,六区,四川省,510000,成都市,510100,chengdu,成都市青羊区三环路西三段苏坡立交桥外侧,四川灵通汽车销售服务有限公司,四川灵通,18602892101,028-87369797,610091,1,103.991111,30.676944,5,sclt,586
3,CH1678,6,六区,四川省,510000,成都市,510100,chengdu,成都市火车南站西路799号,成都天帅车业有限公司,成都天帅,13980720971,028-85121202,610000,1,104.047222,30.605556,5,cdts,579
4,CH1680,6,六区,四川省,510000,成都市,510100,chengdu,成都市武侯区武侯大道南延线华勋汽车工业园,四川港宏新通汽车销售有限公司,四川港宏新通,13568868232,028-85362832,610041,1,103.9725,30.620833,5,scghxt,584
1,CH1681,6,六区,四川省,510000,凉山彝族自治州,513400,liangshanyizu,四川省凉山州西昌市三岔口东路371号1幢1号,四川灵通阳光汽车销售服务有限公司,四川灵通阳光,15196199592,0834-8889866,615000,1,102.237778,27.888056,0,scltyg,580
1,CH1682,6,六区,四川省,510000,广元市,510800,guangyuan,四川省广元市利州区南河南京路以南,广元灵通金源汽车销售服务有限公司,广元灵通金源,18284919122,0839-3412888,628000,1,105.838056,32.426944,3,gyltjy,567
5,CH1683,6,六区,四川省,510000,成都市,510100,chengdu,四川省成都市成华区东三环二段龙潭工业园区轿车大世界,四川灵通智远汽车销售服务有限公司,四川灵通智远,13882120318,028-84215353,610051,1,104.160833,30.685278,5,scltzy,583
1,CH1684,6,六区,四川省,510000,巴中市,511900,bazhong,巴中市黄家沟汽车城1幢119-126号,巴中品信汽车销售服务有限公司,巴中品信,13228346663,0827-5012666,315823164@qq.com,636000,1,106.743889,31.87,3,bzpx,572
1,CH1685,6,六区,四川省,510000,乐山市,511100,leshan,乐山市市中区长青路1399号,乐山金杰汽车销售服务有限公司,乐山金杰,18990620306,0833-2440707,614000,1,103.719444,29.591667,3,lsjj,578
1,CH1686,6,六区,四川省,510000,德阳市,510600,deyang,德阳市泰山南路三段199号,德阳嘉通汽车销售服务有限公司,德阳嘉通,13350800126,0838-2603131,618000,1,104.386111,31.086944,5,dyjt,577
2,CH1688,6,六区,四川省,510000,南充市,511300,nanchong,南充市高坪区江东大道（盐业公司东侧）品信汽车主题公园,南充嘉陵品信汽车销售服务有限公司,南充嘉陵品信,15808174322,0817-3560666,637100,1,106.131389,30.801389,5,ncjlpx,566
1,CH1689,6,六区,四川省,510000,达州市,511700,dazhou,四川省达州市通川区西外金龙大道广电大楼B区一楼,达州嘉和品信汽车销售服务有限公司,达州嘉和品信,18081514785,0818-2532799,635000,1,107.464444,31.208333,4,dzjhpx,574
1,CH1690,3,三区,湖北省,420000,武汉市,420100,wuhan,湖北省武汉市洪山区和平村汽车产业园8号,湖北三山天马汽车销售服务有限公司,湖北三山天马,18571683591,027-51868808,430066,1,114.387222,30.608056,0,hbsstm,442
2,CH1691,3,三区,湖北省,420000,武汉市,420100,wuhan,湖北省武汉市江岸区黄浦科技园特6号,湖北捷瑞汽车销售服务有限公司,湖北捷瑞,18696183064,027-65660961,430000,1,114.278889,30.628056,4,hbjr,443
1,CH1692,3,三区,湖北省,420000,潜江市,429005,qianjiang,湖北省潜江市潜阳西路55号,潜江三环瑞通汽车销售服务有限公司,潜江三环瑞通,17771953778,0728-6496055,433100,1,112.873333,30.416944,0,qjshrt,462
1,CH1694,3,三区,湖北省,420000,黄冈市,421100,huanggang,湖北省黄冈市黄州区南湖农场柞舟山南湖收费站旁,黄冈三环瑞通汽车销售服务有限公司,黄冈三环瑞通,13636010603,0713-8343111,438000,1,114.913611,30.465556,5,hgshrt,459
3,CH1695,3,三区,湖北省,420000,武汉市,420100,wuhan,湖北省武汉市汉阳区经济发展区三环工业园特3号(龙阳大道陶家岭),湖北三环瑞通汽车有限公司,湖北三环瑞通,13419660612,027-68840919,430051,1,114.201111,30.545833,5,hbshrt,452
1,CH1696,3,三区,湖北省,420000,宜昌市,420500,yichang,宜昌市东山开发区发展大道20号,宜昌天时汽车销售服务有限公司,宜昌天时,18672662976,0717-6342185,443000,1,111.319722,30.708056,5,ycts,456
1,CH1697,3,三区,湖北省,420000,襄阳市,420600,xiangyang,湖北省襄阳市襄州区张湾镇春园东路189号,襄阳恒信天安汽车销售服务有限公司,襄阳恒信天安,15871056728,0710-3338899,441004,1,112.168056,32.086944,4,xyhxta,458
4,CH1698,3,三区,湖北省,420000,武汉市,420100,wuhan,武汉市东湖新技术开发区东信路26号（三环集团东侧）,武汉三环瑞通汽车销售服务有限公司,武汉三环瑞通,18771111817,027-86651111,430000,1,114.432778,30.498889,5,whshrt,453
1,CH1699,3,三区,湖北省,420000,荆州市,421000,jingzhou,荆州市荆州区荆沙大道41号,荆州三环瑞通汽车销售服务有限公司,荆州三环瑞通,13554557050,0716-8405588,434000,1,112.234444,30.349722,5,jzshrt,447
1,CH1700,3,三区,湖北省,420000,随州市,421300,suizhou,湖北省随州市曾都区季梁大道与旭光路交叉路口(奥龙汽车有限公司对面),随州市三环瑞通汽车销售服务有限公司,随州三环瑞通,13035225316,0722-3282939,441300,1,113.423889,31.702222,0,szshrt,449
1,CH1701,3,三区,湖北省,420000,荆门市,420800,jingmen,湖北省荆门市掇刀区月亮湖路35号,荆门丰华荆威汽车贸易有限公司,荆门丰华荆威,15219931246,0724-2221999,448000,1,112.231944,31.045556,4,jmfhjw,455
1,CH1702,3,三区,湖北省,420000,恩施土家族苗族自治州,422800,enshitujia,恩施市金桂大道耿家坪141号,恩施新长城华通汽车销售服务有限公司,恩施新长城华通,15347002325,0718-8262101,445000,1,109.499722,30.324722,4,esxccht,460
1,CH1703,3,三区,湖北省,420000,天门市,429006,tianmen,天门市竟陵办事处东环路承天国际车城C区C4-2门面,天门荆威汽车销售服务有限公司,天门荆威,13751123646,0728-5361776,431700,1,113.121944,30.641667,0,tmjw,444
1,CH1704,3,三区,湖北省,420000,黄石市,420200,huangshi,黄石市D02管理单元发展大道以西，北京现代4S店以南用地,黄石三环瑞通汽车销售服务有限公司,黄石三环瑞通,13297655083,0714-6533799,435002,1,115.054167,30.247778,0,hsshrt,448
1,CH1705,3,三区,湖南省,430000,长沙市,430100,changsha,长沙市万家丽路木莲冲路口48号,湖南华洋世纪汽车销售服务有限公司,湖南华洋世纪,15616242455,0731-89711533,410014,1,113.035278,28.133056,5,hnhysj,475
1,CH1706,3,三区,湖南省,430000,常德市,430700,changde,湖南省常德市武陵区启明路与皇木关村路口交汇处,湖南申湘汽车常德天润有限公司,常德天润,13575192020,0736-7890183,415000,1,111.719722,28.999167,6,cdtr,477
1,CH1707,3,三区,湖南省,430000,益阳市,430900,yiyang,益阳市十洲路19号,益阳华世通汽车销售服务有限公司,益阳华世通,15292061386,0737-6106666,413000,1,112.391667,28.570278,4,yyhst,476
2,CH1708,3,三区,湖南省,430000,长沙市,430100,changsha,长沙县星沙经济技术开发区申湘路500号,湖南申湘汽车天润销售服务有限公司,湖南申湘天润,15874033045,0731-84872211,410100,1,113.066389,28.229167,5,hnsxtr,469
1,CH1709,3,三区,湖南省,430000,湘潭市,430300,xiangtan,湖南省湘潭市九华经济示范区奔驰路5号（九华机动车检测中心对面）,湘潭华洋世纪汽车销售服务有限公司,湘潭华洋世纪,18670963967,0731-58528080,411100,1,112.942222,27.932222,0,xthysj,471
1,CH1710,3,三区,湖南省,430000,郴州市,431000,chenzhou,郴州市开发区五岭大道延伸段,郴州申湘天润汽车有限公司,郴州申湘天润,18175525882,0735-2815188,423000,1,112.998056,25.75,6,czsxtr,474
1,CH1712,3,三区,湖南省,430000,邵阳市,430500,shaoyang,湖南省邵阳市宝庆东路169号,邵阳市宝兰汽车销售有限公司,邵阳宝兰,15873751553,0739-5275111,422000,1,111.516389,27.2475,0,sybl,478
1,CH1715,3,三区,湖南省,430000,岳阳市,430600,yueyang,湖南省岳阳市岳阳楼区经济技术开发区通海路管理处巴陵东路268号,岳阳申华汽车销售服务有限公司,岳阳申华,18207303766,0730-8722790,414000,1,113.157778,29.371111,5,yysh,482
1,CH1716,3,三区,湖南省,430000,衡阳市,430400,hengyang,衡阳市高新开发区彩霞路23号,衡阳富运汽车销售服务有限公司,衡阳富运,13657346673,0734-8365966,420000,1,112.552222,26.886111,3,hyfy,479
1,CH1717,3,三区,湖南省,430000,株洲市,430200,zhuzhou,湖南省株洲市高新开发区株洲大道汽车主题公园(天元区汽车博览园雪佛兰4S店）,株洲华洋世纪汽车销售服务有限公司,株洲华洋世纪,15873396261,0731-28345222,412000,1,113.069444,27.825278,3,zzhysj,481
1,CH1720,4,四区,海南省,460000,海口市,460100,haikou,海口市南海大道116号,海南安骅汽车销售服务有限公司,海南安骅,,0898-66805556,570216,1,110.316389,19.994722,0,hnah,545
1,CH1722,4,四区,海南省,460000,三亚市,460200,sanya,海南省三亚市榆亚大道水业海景酒店对面,三亚安骅汽车服务有限公司,三亚安骅,13876790456,0898-88210065,572000,1,109.517222,18.240278,3,syah,547
2,CH1723,4,四区,海南省,460000,海口市,460100,haikou,海南省海口市琼山大道嘉华汽车城雪佛兰4S店,海南嘉华永通汽车销售服务有限公司,海南嘉华永通,18689897870,0898-36326777,570203,1,110.416944,19.988056,0,hnjhyt,745
2,CH1725,3,三区,湖南省,430000,株洲市,430200,zhuzhou,湖南省株洲市荷塘区红港路11-1号配套用房（2）,株洲蓝雪汽车销售服务有限公司,株洲蓝雪,18773359377,0731-28780055,412000,1,113.149444,27.865278,3,zzlx,893
1,CH1726,2,二区,河北省,130000,石家庄市,130100,shijiazhuang,河北省石家庄辛集市垒头汽车站西行2公里路南（新集镇工业区）,河北小伙伴汽车销售服务有限公司,河北小伙伴,15831936395,0311-85395766,050000,1,115.200556,37.987222,0,hbxhb,871
1,CH1727,2,二区,河北省,130000,唐山市,130200,tangshan,河北省唐山市西外环机场路立交桥北侧,唐山华田汽车销售服务有限公司,唐山华田,13603258760,0315-5285335,063000,1,118.102222,39.629722,4,tsht,886
1,CH1731,2,二区,河北省,130000,秦皇岛市,130300,qinhuangdao,河北省秦皇岛市京沈高速北出口瑞通汽车园,秦皇岛瑞通车城汽车销售服务有限公司,秦皇岛瑞通,15720308970,0335-3692111,066000,1,119.541111,39.974722,5,qhdrt,882
1,CH1732,2,二区,河北省,130000,邢台市,130500,xingtai,龙岗大街与永安路交叉口西北角,邢台德鹏汽车销售服务有限公司,邢台德鹏,15930067215,0319-5912888,054001,1,37.442222,114.302778,0,xtdp,955
1,CH1734,2,二区,河北省,130000,沧州市,130900,cangzhou,河北省沧州市运河区浮阳北大道小王庄路口北行,沧州轩宇和跃汽车贸易服务有限公司,沧州轩宇和跃,18732726642,0317-2067222,061000,1,116.846389,38.341111,0,czxyhy,19
1,CH1735,2,二区,河北省,130000,保定市,130600,baoding,河北省保定市河北保定市朝阳北大街1255号,保定轩宇和跃汽车贸易服务有限公司,保定轩宇和跃,18831262015,0312-3100220,071051,1,115.4675,38.910833,5,bdxyhy,28
2,CH1736,2,二区,河北省,130000,沧州市,130900,cangzhou,河北省沧州市开发区石港路12号（河北汽贸院内）,沧州益盛汽车销售服务有限公司,沧州益盛,18134189580,0317-3090900,061000,1,116.913889,38.286944,4,czys,41
2,CH1739,2,二区,河北省,130000,唐山市,130200,tangshan,迁安市丰安路西侧万荣展厅比邻,唐山四联鑫安汽车销售服务有限公司,唐山四联鑫安,13933460696,0315-7682885,064400,1,118.719722,40.0,0,tsslxa,34
2,CH1740,2,二区,河北省,130000,石家庄市,130100,shijiazhuang,河北省石家庄市长江大道与秦岭大街交叉口北行200米路西,河北盛康汽车贸易有限公司,河北盛康,13673135787,0311-88237111,050031,1,114.628889,38.038889,5,hbsk,46
3,CH1741,2,二区,河北省,130000,石家庄市,130100,shijiazhuang,河北省石家庄市北二环西路168号北二环与中华大街交叉口东行500米路南,河北申和瑞通汽车销售服务有限公司,河北申和瑞通,13831193933,0311-85866877,050051,1,114.458056,38.087778,0,shrt,50
1,CH1743,2,二区,河北省,130000,承德市,130800,chengde,河北省承德市开发区翔龙汽车修理有限公司院内,承德兴舰汽车销售有限公司,承德兴舰,18803149199,0314-2378555,670000,1,117.960556,40.936389,0,cdxj,43
1,CH1744,2,二区,河北省,130000,衡水市,131100,hengshui,河北省衡水市西环南路396号,衡水通行汽车销售服务有限公司,衡水通行,18631860822,031-82349888,053000,1,115.624722,37.745833,4,hsth,51
3,CH1745,2,二区,河北省,130000,唐山市,130200,tangshan,河北省唐山市高新 技术开发区建设北路中段（北立交桥南300米路东）,唐山市四联晟通汽车销售服务有限公司,唐山四联晟通,18633159626,0315-3852885,654123,1,118.177222,39.675833,4,tsslct,35
2,CH1746,2,二区,河北省,130000,秦皇岛市,130300,qinhuangdao,秦皇岛市经济技术开发区西环北路113号,秦皇岛四联汽车销售服务有限公司,秦皇岛四联,18703357111,0335-5326333,660040,1,119.499722,39.920833,4,qhdsl,32
2,CH1747,2,二区,河北省,130000,邢台市,130500,xingtai,河北省邢台市钢铁北路与技术学院南门西行1000米蓝池物流园内,邢台市天健龙汽车销售服务有限公司,邢台天健龙,15127935678,031-95558222,540000,1,114.450278,37.098611,5,xttjl,36
2,CH1748,2,二区,河北省,130000,廊坊市,131000,langfang,廊坊市广阳区光明东道65号,河北怡和隆祥汽车销售服务有限公司,河北怡和隆祥,18931650131,0316-2035009,650000,1,116.738889,39.513056,5,hbyhlx,44
1,CH1750,1,一区,黑龙江省,230000,哈尔滨市,230100,haerbin,哈尔滨市道里区城乡路365号,哈尔滨美通汽车贸易有限责任公司,哈尔滨美通,18245168555,0451-87383580,150070,1,126.583611,45.726944,4,hebmt,126
1,CH1752,1,一区,黑龙江省,230000,牡丹江市,231000,mudanjiang,黑龙江省牡丹江市东安区乌苏里路37号,牡丹江绿地申兰汽车销售服务有限公司,牡丹江绿地申兰,15904537520,0453-8294222,157021,1,129.628333,44.553611,0,mdjldsl,129
2,CH1753,1,一区,黑龙江省,230000,哈尔滨市,230100,haerbin,哈尔滨市南岗区长江路217号,哈尔滨奇通天脉汽车贸易有限公司,哈尔滨奇通天脉,18645067610,0451-82273828,150090,1,126.705833,45.752778,3,hebqttm,128
1,CH1755,1,一区,黑龙江省,230000,佳木斯市,230800,jiamusi,黑龙江省佳木斯市向阳区红旗北路23号（凯华汽修对面）,佳木斯凯通汽车销售服务有限公司,佳木斯凯通,13555593313,0454-6042222,154002,1,130.317778,46.818611,3,jmskt,122
1,CH1756,1,一区,黑龙江省,230000,大庆市,230600,daqing,黑龙江省大庆市高新区汽车工业园庆新大街（世纪大道东风路81号）,大庆业勤上通汽车销售有限公司,大庆业勤,18345437000,0459-8971208,163316,1,125.150556,46.561389,4,dqyq,127
1,CH1759,1,一区,黑龙江省,230000,齐齐哈尔市,230200,qiqihaer,齐齐哈尔市铁锋区联通大道309号,齐齐哈尔安盛汽车销售有限公司,齐齐哈尔安盛,15545648855,0452-2524311,161000,1,124.058889,47.341389,0,qqheas,121
1,CH1763,2,二区,山西省,140000,临汾市,141000,linfen,山西省临汾市霍侯一级路城北汽车站斜对面,临汾天健致远汽车销售服务有限公司,临汾天健致远,13935783431,0357-3998888,041000,1,111.540556,36.128889,4,lftjzy,54
1,CH1768,2,二区,山西省,140000,忻州市,140900,xinzhou,山西省忻州市开发区七一北路汽车城,忻州市怡通汽车销售服务有限公司,忻州怡通,18722220662,0350-3331877,034000,1,112.727222,38.4675,5,yzyt,61
1,CH1770,2,二区,山西省,140000,长治市,140400,changzhi,长治市解放西街36号,长治市华丽通汽车销售服务有限公司,长治华丽通,18035500109,0355-6069222,046000,1,113.086944,36.18,5,czhlt,67
2,CH1771,2,二区,山西省,140000,运城市,140800,yuncheng,山西省运城市机场大道东段昌北路口,运城市上通汽车销售服务有限公司,运城上通,13546126664,0359-2516111,044000,1,111.031389,35.076389,5,ycst,73
1,CH1772,2,二区,山西省,140000,大同市,140200,datong,山西省大同市经济技术开发区湖滨大街34号,大同市鑫鑫芦笛汽车销售有限公司,大同鑫鑫芦笛,18636207728,0352-6116777,037010,1,113.397778,40.067222,3,dtxxld,68
2,CH1773,2,二区,山西省,140000,临汾市,141000,linfen,临汾市尧都区平阳大桥西,临汾琳晶通汽车销售服务有限公司,临汾琳晶通,13233127722,0357-3978000,041000,1,111.455,36.115833,4,lfljt,70
3,CH1774,2,二区,山西省,140000,运城市,140800,yuncheng,河津市永兴路南（西环路规划塔前路西）,河津市晋通汽车销售服务有限公司,河津晋通,13313590678,0359-5054567,043300,1,110.693333,35.575556,0,hjjt,74
2,CH1775,2,二区,山西省,140000,太原市,140100,taiyuan,太原市平阳南路98号2幢1层,山西宝鼎汽车销售服务有限公司,山西宝鼎,15536841465,0351-7539799,030032,1,112.554722,37.780833,5,sxbd,71
1,CH1776,2,二区,山西省,140000,晋城市,140500,jincheng,晋城市中原西街2688号（牛匠村对面）,晋城市华丽通汽车销售服务有限公司,晋城华丽通,18035658258,0356-6965222,048000,1,112.840833,35.475556,4,jchlt,65
1,CH1780,5,五区,陕西省,610000,西安市,610100,xian,西安市凤城四路C5区,陕西华兴乾通汽车贸易有限公司,陕西华兴乾通,13991140252,029-86538222,710016,1,108.934722,34.327222,5,sxhxqt,626
1,CH1781,5,五区,陕西省,610000,咸阳市,610400,xianyang,咸阳市秦都区北上召汽车商贸物流园,陕西华兴世通汽车贸易有限公司,陕西华兴世通,15129623120,029-38018555,712000,1,108.6725,34.375278,0,sxhxst,625
1,CH1782,5,五区,陕西省,610000,汉中市,610700,hanzhong,汉中市西汉高速汉中东出口引线中段,汉中市汉台唐龙汽车销售服务有限责任公司,汉中汉台唐龙,13572609578,0916-2605006,175229997@qq.com,723000,1,107.055556,33.078333,19,hzhttl,621
2,CH1786,5,五区,陕西省,610000,西安市,610100,xian,西安市西沣公路58号,西安泛想汽车实业有限公司,西安泛想,13991112330,029-88580861,710065,1,108.888889,34.186111,5,XAFX,629
1,CH1787,5,五区,陕西省,610000,渭南市,610500,weinan,渭南市华山大街东段尤河桥东80米,渭南宏远朝阳汽车销售服务有限公司,渭南宏远朝阳,18992311188,0913-2092388,714000,1,109.5175,34.493056,4,hycy,628
1,CH1789,5,五区,陕西省,610000,榆林市,610800,yulin2,榆林市经济开发区汽贸路北侧,陕西华兴盛誉汽车贸易有限公司,陕西华兴盛誉,13209126180,0912-6088101,719000,1,109.736389,38.241111,3,sxhxsy,623
1,CH1793,8,八区,安徽省,340000,阜阳市,341200,fuyang,阜阳经济技术开发区105国道南侧,阜阳申源汽车销售服务有限公司,阜阳申源,15399698777,0558-2539888,236000,1,115.867222,32.848611,4,fysy,289
1,CH1794,8,八区,安徽省,340000,合肥市,340100,hefei,安徽省合肥市长江西路1018号蜀山新产业园,安徽泽通汽车销售服务有限公司,安徽泽通,13866123780,0551-65389303,230088,1,117.173056,31.851944,5,ahzt,287
2,CH1795,8,八区,安徽省,340000,合肥市,340100,hefei,安徽省合肥市双七路与当涂路交叉口国际汽车城东首,安徽惠和汽车服务有限公司,安徽惠和,13955186564,0551-64288789,230011,1,117.34,31.886389,5,ahhh,302
1,CH1797,8,八区,安徽省,340000,黄山市,341000,huangshan,黄山经济开发区梅林大道东侧50号汽车贸易中心,黄山惠和汽车服务有限公司,黄山惠和,13395599548,0559-2587758,245000,1,118.265833,29.767778,3,hshh,751
1,CH1798,8,八区,安徽省,340000,滁州市,341100,chuzhou,滁州市环城东路60号（城东工业园内）,滁州市明恒汽车销售服务有限公司,滁州明恒,15715509803,0550-3727555,239000,1,118.365833,32.318611,0,czmh,296
3,CH1799,8,八区,安徽省,340000,合肥市,340100,hefei,安徽省合肥市包河区繁华大道（纬二路）28号,安徽省易和福来汽车销售服务有限公司,安徽省易和福来,13966779574,0551-64859555,230051,1,117.318056,31.793889,5,ahyhfl,300
1,CH1800,8,八区,安徽省,340000,六安市,341500,liuan,安徽省六安市皖西大道六安国际汽车城B6-B7座,六安凯迪汽车销售服务有限公司,六安凯迪,13733007990,0564-3238222,237000,1,116.566944,31.758333,4,lakd,304
1,CH1801,8,八区,安徽省,340000,淮南市,340400,huainan,淮南经济开发区管委会斜对面,淮南市盛世通汽车销售服务有限公司,淮南盛世通,,0554-3315577,232000,1,117.061389,32.657778,0,hnsst,292
1,CH1803,8,八区,安徽省,340000,淮北市,340600,huaibbei,淮北市相阳路东寇湾村北,淮北市恒昌汽车销售服务有限公司,淮北恒昌,18256166520,0561-3862666,235000,1,116.798056,33.9225,0,hbhc,299
1,CH1805,8,八区,安徽省,340000,安庆市,340800,anqing,安庆市中兴大街207号,安庆环雪汽车销售服务有限公司,安庆环雪,13866005770,0556-5305500,246005,1,117.056111,30.556389,0,aqhx,301
1,CH1806,8,八区,安徽省,340000,马鞍山市,340500,maanshan,马鞍山市湖西南路1-068号,马鞍山市弘达汽车销售服务有限公司,马鞍山弘达,15955510230,0555-2109280,243000,1,118.496667,31.633889,4,mashd,303
2,CH1808,8,八区,安徽省,340000,阜阳市,341200,fuyang,阜阳市一道河中路63号,阜阳市乐源汽车销售服务有限公司,阜阳乐源,15255825200,0558-2188999,236000,1,115.812222,32.881944,3,fyly,293
1,CH1809,8,八区,安徽省,340000,蚌埠市,340300,bangbu,蚌埠市高新区迎宾大道小顾家北侧国际汽车城,蚌埠尚通汽车销售服务有限公司,蚌埠尚通,13865076501,0552-3714333,233000,1,117.309722,32.859722,4,bbst,291
1,CH1810,6,六区,云南省,530000,昆明市,530100,kunming,云南省昆明市经开区玉缘东路国际汽车城F-07地块,云南立华云行汽车销售有限公司,云南立华云行,13888095050,0871-68115888,650217,1,102.798889,25.008333,5,ynlhyh,600
1,CH1812,6,六区,云南省,530000,文山壮族苗族自治州,532600,wenshanzhuangzu,云南省文山州文山市泰康中路亚太汽车城Z-18号,文山博用汽车销售服务有限公司,文山博用,13577632330,0876-2818685,663000,1,104.223333,23.377778,0,wsby,610
2,CH1813,6,六区,云南省,530000,昆明市,530100,kunming,昆明市盘龙区呼马山东三环西侧雪佛兰4S店,云南自由行程汽车服务有限公司,云南自由行程,15812006828,0871-63806777,650000,1,102.766667,25.054722,4,ynzyxc,612
1,CH1818,6,六区,云南省,530000,西双版纳傣族自治州,532800,xishuangbanna,云南省西双版纳州景洪市澜沧江路31号,西双版纳立华汽车销售服务有限公司,西双版纳立华,13618816002,0691-2292211,666100,1,100.8025,21.983611,4,xsbnlh,609
1,CH1819,6,六区,云南省,530000,曲靖市,530300,qujing,云南省曲靖市紫云路（珠街路口）,曲靖合力汽车销售服务有限公司,曲靖合力,18687455819,0874-3144111,655000,1,103.810278,25.513611,4,qjhl,604
1,CH1821,6,六区,云南省,530000,大理白族自治州,532900,dalibaizu,大理市经济开发区苍山路424号,大理上通汽车销售服务有限公司,大理上通,,0872-3106811,671000,1,100.258889,25.599722,0,dlst,605
1,CH1823,6,六区,云南省,530000,玉溪市,530400,yuxi,玉溪市高新区腾霄路4号,玉溪立华汽车销售有限公司,玉溪立华,18687759911,0877-2065432,653100,1,102.523611,24.324444,5,yxlh,603
1,CH1825,4,四区,广西壮族自治区,450000,南宁市,450100,nanning,广西南宁市民乐路14号,广西荣通汽车销售服务有限公司,广西荣通,13077788845,0771-2837182,530012,1,108.325,22.817222,3,gxrt,542
2,CH1826,4,四区,广西壮族自治区,450000,南宁市,450100,nanning,广西壮族自治区南宁市江南区南站大道北侧,广西弘泽汽车销售服务有限公司,广西弘泽,13878605011,077-14866008,530000,1,108.265,22.7775,8,gxhz,541
1,CH1827,4,四区,广西壮族自治区,450000,北海市,450500,beihai,广西北海市北部湾东路与南珠大道交汇处（南航宿舍正对面）,北海中太汽车销售有限公司,北海中太,18607795573,0779-2232860,536000,1,109.169444,21.501111,4,bhzt,543
3,CH1828,4,四区,广西壮族自治区,450000,南宁市,450100,nanning,广西壮族自治区南宁市秀厢大道199号金源汽车城内（桂海汽车园内）,广西桂海富达汽车销售服务有限公司,广西桂海富达,18589910291,077-13119990,530023,1,108.357778,22.865278,0,gxghfd,539
1,CH1829,4,四区,广西壮族自治区,450000,百色市,451000,baise,广西壮族自治区百色市进城大道与东环路交汇处（百色市联润汽贸园）,广西联达汽车销售服务有限公司,广西联达,18978609823,077-62222668,533000,1,106.627778,23.9,0,gxld,715
1,CH1830,4,四区,广西壮族自治区,450000,柳州市,450200,liuzhou,广西壮族自治区柳州市西江路26号综合楼,柳州市五亿汽车销售有限公司,柳州五亿,18277210093,0772-3161866,545006,1,109.448333,24.306389,0,lzwy,540
1,CH1831,4,四区,广西壮族自治区,450000,桂林市,450300,guilin,广西壮族自治区桂林市临桂新区西城大道南段,桂林桂海富达汽车销售服务有限公司,桂林桂海富达,18377316366,077-33568118,541199,1,110.167222,25.218611,0,glghfd,535
1,CH1832,4,四区,广西壮族自治区,450000,河池市,451200,hechi,河池市百旺开发区金水二级公路南侧,河池通盛汽车贸易服务有限公司,河池通盛,13578877911,0778-2666222,547000,1,108.094444,24.685556,0,hcts,533
4,CH1833,4,四区,广西壮族自治区,450000,南宁市,450100,nanning,广西壮族自治区南宁市高新区秀厢大道西段9号（科园立交往清川桥方向1000米）,南宁建成汽车销售服务有限公司,南宁建成,13977188343,077-13395051,530001,1,108.254444,22.849444,1,nnjc,878
2,CH1835,4,四区,广西壮族自治区,450000,桂林市,450300,guilin,广西灵川八里街工业园区29-2号,桂林弘帆桂成汽车销售服务有限公司,桂林弘帆桂成,18977352500,077-32636188,541213,1,110.306944,25.353056,3,glgc,544
1,CH1836,4,四区,广西壮族自治区,450000,贵港市,450800,guigang,贵港市迎宾大道过铁路桥50米处,贵港中太汽车销售服务有限公司,贵港中太,18078003221,0775-4270521,537100,1,109.567778,23.094167,4,zgzt,537
