DealerId,DealerUrl,DealerCode,DealerName,Address1,Telephone,AsTel,Total,Eval,Longitude,Latitude,DealerEvaluateAnsesList
df796bbd-dada-4dfe-86b4-7b61aa30b3a4,/province/shanxi/baoji/dealer/bjshgxl,61C10,广汽丰田宝鸡圣华高新路店,陕西省宝鸡市高新十二路路东,0917-3266200,0917-3266201,304,4.73,107.295999,34.348082,"[{'DealerCode': '61C10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '43'}, {'DealerCode': '61C10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '33'}, {'DealerCode': '61C10', 'AnswerDesc': '快速保养', 'EvaluateTotal': '16'}]"
1559abc1-daeb-4cba-a136-96845d57fe4b,/province/shanxi/weinan/dealer/wncxgx,61E10,广汽丰田渭南朝霞高新店,渭南市高新区东风大街西段51号,0913-2025051,0913-2025052,461,4.92,109.440515,34.509197,"[{'DealerCode': '61E10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '61'}, {'DealerCode': '61E10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '19'}, {'DealerCode': '61E10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '14'}]"
59c20c2f-490c-4fbf-926f-c7c41a735bdb,/province/shanxi/xian/dealer/xabygx,61A10,广汽丰田西安博弈高新店,西安市高新技术产业开发区科技四路199号,029-88452233,029-88452299,926,4.71,,,"[{'DealerCode': '61A10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '107'}, {'DealerCode': '61A10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '89'}, {'DealerCode': '61A10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '72'}]"
1992ca3d-4ee8-46d8-95ba-952c982e7891,/province/shanxi/xian/dealer/xaajbeh,61A20,广汽丰田西安安骏北二环店,西安市二环北路东段1188号（未央立交东南角）,029-88112222,029-88112233,1883,4.75,108.958435,34.315768,"[{'DealerCode': '61A20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '308'}, {'DealerCode': '61A20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '222'}, {'DealerCode': '61A20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '207'}]"
98fe84e4-6a72-4d42-8590-f954bf933255,/province/shanxi/xian/dealer/xaytxfl,61A30,广汽丰田西安逸铤幸福路店,陕西省西安市幸福中路41号,029-83221033,,629,4.75,,,"[{'DealerCode': '61A30', 'AnswerDesc': '值得信任', 'EvaluateTotal': '45'}, {'DealerCode': '61A30', 'AnswerDesc': '快速保养', 'EvaluateTotal': '38'}, {'DealerCode': '61A30', 'AnswerDesc': '技术专业', 'EvaluateTotal': '31'}]"
3fe823ab-a388-44db-a1a2-2db68d564be2,/province/shanxi/xian/dealer/xasbxsh,61A40,广汽丰田西安世堡西三环店,西安市未央区西三环与石化大道交汇处东南角,029-81629900,,738,4.77,108.855554,34.326925,"[{'DealerCode': '61A40', 'AnswerDesc': '细心周到', 'EvaluateTotal': '140'}, {'DealerCode': '61A40', 'AnswerDesc': '值得信任', 'EvaluateTotal': '72'}, {'DealerCode': '61A40', 'AnswerDesc': '技术专业', 'EvaluateTotal': '45'}]"
51190311-dc36-4b43-a1fd-8c5f8f9275e6,/province/shanxi/yanan/dealer/yafjzbt,61J10,广汽丰田延安福九洲宝塔店,陕西省延安市宝塔区李渠镇杨兴庄加油站对面,0911-2917111,0911-8875222,375,4.89,109.588879,36.666952,"[{'DealerCode': '61J10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '31'}, {'DealerCode': '61J10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '27'}, {'DealerCode': '61J10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '22'}]"
b23ae330-561f-44e4-a704-3da4faefb2a1,/province/shanxi/yulin/dealer/ylbychz,61K10,广汽丰田榆林白云草海则店,榆林市经济开发区草海则电厂路,09123511888,09123511999,341,4.80,109.737225,38.230766,"[{'DealerCode': '61K10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '68'}, {'DealerCode': '61K10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '24'}, {'DealerCode': '61K10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '17'}]"
802b82e8-9bff-40c1-bce1-a861e9e78378,/province/shanxi/hanzhong/dealer/hzjyht,61F10,广汽丰田汉中家宜汉台店,汉中市铺镇转盘向南1公里（西汉高速东入口引道）,0916-8890888,0916-8890887,170,4.76,107.129875,33.078936,"[{'DealerCode': '61F10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '19'}, {'DealerCode': '61F10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '13'}, {'DealerCode': '61F10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '11'}]"
5e3889c3-55e5-400c-848e-7bc26c8ed1da,,61D10,广汽丰田咸阳通源秦都店,陕西省咸阳市秦都区西兰路北上召汽车产业园,,,120,4.68,,,"[{'DealerCode': '61D10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '9'}, {'DealerCode': '61D10', 'AnswerDesc': '快速保养', 'EvaluateTotal': '8'}, {'DealerCode': '61D10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '8'}]"
6913cb1d-cdf8-49d9-85f6-b6dba3e4c1e3,/province/sichuan/chengdou/dealer/cdshxys,51A10,广汽丰田成都三和新元素店,四川省成都市高新区火车南站西路1919号,028-85185511,,1232,4.89,104.03399,30.592399,"[{'DealerCode': '51A10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '89'}, {'DealerCode': '51A10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '73'}, {'DealerCode': '51A10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '43'}]"
9e1abaf0-49b8-424b-b505-692b0e63d176,/province/sichuan/chengdou/dealer/cdjtdsh,51A20,广汽丰田成都锦泰东三环店,成都市东三环路五段航天立交桥外侧,028-84630066,028-84631919,1149,4.79,104.152774,30.622892,"[{'DealerCode': '51A20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '205'}, {'DealerCode': '51A20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '134'}, {'DealerCode': '51A20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '95'}]"
05ef4564-4f3f-4f37-b40d-151867362456,/province/sichuan/chengdou/dealer/cdmjwh,51A30,广汽丰田成都明嘉武侯店,成都市武侯区武青南路53号(武侯大道与双星大道交汇处),028-85374545,028-85374545,994,4.84,103.990579,30.630275,"[{'DealerCode': '51A30', 'AnswerDesc': '细心周到', 'EvaluateTotal': '128'}, {'DealerCode': '51A30', 'AnswerDesc': '值得信任', 'EvaluateTotal': '111'}, {'DealerCode': '51A30', 'AnswerDesc': '技术专业', 'EvaluateTotal': '87'}]"
f62faea1-c4b6-41a1-a6ff-7345a43aabe3,/province/sichuan/chengdou/dealer/cdaljbc,51A40,广汽丰田成都安利捷北辰店,川陕路108国道城北延线佳飞建材城对面（成绵高速川陕干道出口1.5公里处）,028-83675555,,420,4.75,104.204831,30.873294,"[{'DealerCode': '51A40', 'AnswerDesc': '值得信任', 'EvaluateTotal': '56'}, {'DealerCode': '51A40', 'AnswerDesc': '技术专业', 'EvaluateTotal': '29'}, {'DealerCode': '51A40', 'AnswerDesc': '细心周到', 'EvaluateTotal': '28'}]"
6d534c86-2cb9-440c-882f-376dd558a903,/province/sichuan/chengdou/dealer/cdjryx,51A50,广汽丰田成都捷瑞羊西店,成都市高新西区新航路2号,,028-69368877,1466,4.83,103.969426,30.743873,"[{'DealerCode': '51A50', 'AnswerDesc': '值得信任', 'EvaluateTotal': '162'}, {'DealerCode': '51A50', 'AnswerDesc': '技术专业', 'EvaluateTotal': '93'}, {'DealerCode': '51A50', 'AnswerDesc': '快速保养', 'EvaluateTotal': '72'}]"
1df5fa64-e24d-402c-af5e-60810e3e1d93,/province/sichuan/chengdou/dealer/cdzxxd/,51A60,广汽丰田成都中升新都店,成都市新都区三河街道五龙山路88号,028-67255555,028-67252233,,,104.169005,30.785467,"[{'DealerCode': '51A60', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
f3fab655-14ef-41f9-9547-9cdb46fe6e9c,http://www.gac-toyota.com.cn/sichuan/dazhou/dzqydt,51S10,广汽丰田达州启阳达通店,达县南外镇杨柳工业配套园区E1-2号,08182222088,0818-2222099,187,4.73,107.511861,31.175756,"[{'DealerCode': '51S10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '29'}, {'DealerCode': '51S10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '18'}, {'DealerCode': '51S10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '16'}]"
00d20328-97fa-4c01-82d4-17cb377a7723,/province/sichuan/deyang/dealer/dyhybj,51F10,广汽丰田德阳亨宇八角店,四川省德阳市八角工业园区金沙江西路687号广汽丰田亨宇八角店,0838-2315555,0838-2315555,370,4.86,104.376246,31.078433,"[{'DealerCode': '51F10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '60'}, {'DealerCode': '51F10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '41'}, {'DealerCode': '51F10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '38'}]"
6b77818f-0ee4-4c03-8c4e-04d0fbf39034,/province/sichuan/leshan/dealer/lsrtszq,51L10,广汽丰田乐山瑞天市中区店,乐山市乐峨路徐浩大桥往峨眉方向一公里处右手边,0833-3522000,0833-3522000,193,4.82,103.682118,29.594356,"[{'DealerCode': '51L10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '34'}, {'DealerCode': '51L10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '25'}, {'DealerCode': '51L10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '12'}]"
a3848136-7679-45f5-aaf2-4b38ff6ba079,/province/sichuan/luzhou/dealer/lzccla,51E10,广汽丰田泸州驰骋蓝安店,四川省泸州市江阳区蓝安路江南轻工业集中发展区,0830-2597111,,476,4.85,105.419771,28.838338,"[{'DealerCode': '51E10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '63'}, {'DealerCode': '51E10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '35'}, {'DealerCode': '51E10', 'AnswerDesc': '快速保养', 'EvaluateTotal': '32'}]"
5f61e07d-ec06-4705-8cf3-a4d1d07c0ec8,http://www.gac-toyota.com.cn/sichuan/mianyang/,51B10,广汽丰田绵阳百翔高新店,四川省绵阳市高新区永兴工业开发区10号,0816-2886666,0816-2886666,1001,4.88,104.77495,31.426441,"[{'DealerCode': '51B10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '199'}, {'DealerCode': '51B10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '181'}, {'DealerCode': '51B10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '64'}]"
d50dcfcf-8834-4f8f-b47b-228f824fc594,http://www.gac-toyota.com.cn/sichuan/mianyang/,51B11,广汽丰田绵阳百翔经开分店,四川省绵阳市经开区机场东路168号,0816-2588899,0816-2588899,20,4.68,104.774923,31.426518,"[{'DealerCode': '51B11', 'AnswerDesc': '值得信任', 'EvaluateTotal': '3'}, {'DealerCode': '51B11', 'AnswerDesc': '技术专业', 'EvaluateTotal': '1'}, {'DealerCode': '51B11', 'AnswerDesc': '细心周到', 'EvaluateTotal': '1'}]"
4d46ad8e-893c-4400-b52f-db0f64603f98,/province/sichuan/nanchong/dealer/nctygp,51R10,广汽丰田南充通源高坪店,南充市高坪区航空港工业集中区东顺路,0817-3391999,0817-3390999,161,4.72,106.178094,30.774599,"[{'DealerCode': '51R10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '14'}, {'DealerCode': '51R10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '13'}, {'DealerCode': '51R10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '10'}]"
4af447ce-342f-4f7e-aa7a-87f73b800e0a,/province/sichuan/panzhihua/dealer/pzhytyj,51D10,广汽丰田攀枝花悦田银江店,攀枝花市东区银江镇小沙坝攀枝花申蓉园区,6868000,6868000,109,4.73,101.776082,26.594737,"[{'DealerCode': '51D10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '16'}, {'DealerCode': '51D10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '16'}, {'DealerCode': '51D10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '10'}]"
ba6c2ed9-7b72-4cce-8358-202c9828982f,/province/sichuan/suining/dealer/snzlwlg,51J10,广汽丰田遂宁正龙物流港店,遂宁市船山区中国西部现代物流港玫瑰大道B干道南侧,0825-2397555,0825-2397333,180,4.91,105.573296,30.452695,"[{'DealerCode': '51J10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '27'}, {'DealerCode': '51J10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '20'}, {'DealerCode': '51J10', 'AnswerDesc': '热情', 'EvaluateTotal': '12'}]"
6b21d5b9-4563-420a-a462-33063f3d2fe3,/province/sichuan/zigong/dealer/zgsdnhl,51C10,广汽丰田自贡四达南环路店,四川省自贡市贡井区南环路4KM处,13990007712,0813-3312999,282,4.84,,,"[{'DealerCode': '51C10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '27'}, {'DealerCode': '51C10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '18'}, {'DealerCode': '51C10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '17'}]"
9f2c522a-94db-4010-8da8-a259dbe1f394,/province/sichuan/meishan/dealer/msbxdp,51Z10,广汽丰田眉山天牛华兴店,眉山市东坡区眉州大道西5段,13696087466,,266,4.83,103.828467,30.08149,"[{'DealerCode': '51Z10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '31'}, {'DealerCode': '51Z10', 'AnswerDesc': '价格合理', 'EvaluateTotal': '19'}, {'DealerCode': '51Z10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '12'}]"
ce4e622e-b47b-4445-bcc4-68c9052cfe70,/province/xicangzizhi/lasa/dealer/lsxhkfq,54A10,广汽丰田拉萨祥和开发区店,西藏拉萨市拉贡路3号,13549086569,,6,3.25,,,"[{'DealerCode': '54A10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '1'}, {'DealerCode': '54A10', 'AnswerDesc': '笑容少', 'EvaluateTotal': '1'}]"
35d78391-8c7a-4376-a139-dd0e3592589e,/province/xinjiangweiwuerzizhi/keshen/dealer/wlmqrtnhldksf,65A11,广汽丰田乌鲁木齐瑞天南湖路店喀什分店,新疆喀什疏附县商贸城五羊大道三号（八里桥桥头）,18197663136,0998-3149777,,,75.920065,39.438316,"[{'DealerCode': '65A11', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
475196f7-b815-40b4-a9ce-2baabcdbdedf,,65Q10,喀什华汇弘信汽车销售服务有限公司,,,,,,,,"[{'DealerCode': '65Q10', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
110a6e5a-fc45-444a-971a-8ff059a6d95a,/province/xinjiangweiwuerzizhi/yili/dealer/ylccbydd,65F10,广汽丰田伊犁晨驰巴彦岱店,新疆伊宁市巴彦岱清伊高速路口沿218国道向西200米左转,0999-7757788,0999-7757766,,,,,"[{'DealerCode': '65F10', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
5e26dc18-cbb4-4580-b071-626465fa48b5,/province/xinjiangweiwuerzizhi/bayin/dealer/bzfkccd,65M10,广汽丰田巴州丰凯车城店,新疆库尔勒市石化大道神州汽车城后门对面广汽丰田,0996-2057666,0996-2276333,,,179.999816,41.728743,"[{'DealerCode': '65M10', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
97dc2fa7-59f4-4cb8-9e59-5165b5104a3b,/province/xinjiangweiwuerzizhi/wulumuqi/dealer/wlmqrtnhl,65A10,广汽丰田乌鲁木齐瑞天南湖路店,乌鲁木齐市南湖北路906号（友好汽车城百万庄旁）,0991-4886900,0991-4886919,811,4.84,87.616694,43.832681,"[{'DealerCode': '65A10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '128'}, {'DealerCode': '65A10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '72'}, {'DealerCode': '65A10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '53'}]"
4cc4264e-478e-4d7a-b7e3-4718ff35c525,/province/xinjiangweiwuerzizhi/wulumuqi/dealer/wlmqcxyb,65A20,广汽丰田乌鲁木齐长信迎宾店,新疆乌鲁木齐市迎宾路481号,09913781088,0991-3781088,432,4.75,87.527915,43.897515,"[{'DealerCode': '65A20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '42'}, {'DealerCode': '65A20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '41'}, {'DealerCode': '65A20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '18'}]"
3fb5fc30-1119-4206-844e-7d1f117bd0a4,/province/xinjiangweiwuerzizhi/changji/dealer/cjfjwyl,65B10,广汽丰田昌吉丰骏乌伊路店,新疆昌吉市乌伊路西段,0994-2229999,0994-2229999,281,4.81,87.251138,44.035639,"[{'DealerCode': '65B10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '35'}, {'DealerCode': '65B10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '23'}, {'DealerCode': '65B10', 'AnswerDesc': '热情', 'EvaluateTotal': '15'}]"
a1a1a266-aae1-47f5-9eab-2c0a7d3cec99,,53K10,广汽丰田西双版纳诚丰嘎栋店,西双版纳景洪市嘎栋工业园区南溪路5号,0691-2229628,,134,4.82,,,"[{'DealerCode': '53K10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '11'}, {'DealerCode': '53K10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '10'}, {'DealerCode': '53K10', 'AnswerDesc': '价格合理', 'EvaluateTotal': '8'}]"
c95d5bd2-d0cc-4430-af75-06799f460f60,/province/yunnan/zhaotong/dealer/zthssy,53C10,广汽丰田昭通恒升昭阳店,云南省昭通市昭阳区工业园区太平街道办事处石渣河社区十组,0870-3188999,0870-3189888,7,4.36,103.787442,27.39498,"[{'DealerCode': '53C10', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
93229953-f3ee-41a1-9e83-06c8ce5de825,/province/yunnan/dali/dealer/dlzsdyl,53L10,广汽丰田大理中升滇源路店,云南省大理市下关经济开发区巍山路与风盛路交界处,18987222798,0872--2145888,107,4.76,,,"[{'DealerCode': '53L10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '31'}, {'DealerCode': '53L10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '13'}, {'DealerCode': '53L10', 'AnswerDesc': '快速保养', 'EvaluateTotal': '11'}]"
1ea22616-0c08-4f48-ab05-db9cbeddfde3,/province/yunnan/honghe/dealer/mzrdhhl,53G10,广汽丰田蒙自瑞迪红河路店,云南省红河州蒙自市红河大道世家寨加油站旁,0873-3697777,0873-3999202,33,4.30,,,"[{'DealerCode': '53G10', 'AnswerDesc': '快速保养', 'EvaluateTotal': '3'}, {'DealerCode': '53G10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '3'}, {'DealerCode': '53G10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '2'}]"
dc463518-bf2e-4697-ad7e-614d980d90f4,/province/yunnan/kunming/dealer/kmlqsb,53A10,广汽丰田昆明联庆世博店,昆明市东三环路与博海路交叉口,0871-65010777,,606,4.68,102.763859,25.071406,"[{'DealerCode': '53A10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '50'}, {'DealerCode': '53A10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '45'}, {'DealerCode': '53A10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '22'}]"
5853fb03-bd75-4c08-a3a5-f1f490982658,/province/yunnan/kunming/dealer/kmzsdc,53A20,广汽丰田昆明中升滇池店,昆明市日新中路318号,0871-4612888,0871-4612888,646,4.85,102.690868,25.006746,"[{'DealerCode': '53A20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '67'}, {'DealerCode': '53A20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '54'}, {'DealerCode': '53A20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '23'}]"
25ab0a27-4037-4855-a6ff-435cc729ddf8,/province/yunnan/kunming/dealer/kmxcgf,53A30,广汽丰田昆明旭成广福店,云南省昆明市官渡区广福路中段中闸新村汇之亚建材交易中心旁,15087181307,0871-67205288,282,4.76,103.05491,-44.779978,"[{'DealerCode': '53A30', 'AnswerDesc': '值得信任', 'EvaluateTotal': '60'}, {'DealerCode': '53A30', 'AnswerDesc': '细心周到', 'EvaluateTotal': '26'}, {'DealerCode': '53A30', 'AnswerDesc': '技术专业', 'EvaluateTotal': '14'}]"
72d47af5-2480-43b0-89b7-458e780587d6,/province/yunnan/qujing/dealer/qjlqql,53D10,广汽丰田曲靖联庆麒麟店,曲靖市南片区银屯路（曲靖民爆大楼旁）,0874-3182266,,179,4.88,,,"[{'DealerCode': '53D10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '43'}, {'DealerCode': '53D10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '21'}, {'DealerCode': '53D10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '16'}]"
4e65910f-daff-4e92-bd7d-0442423d5003,/province/yunnan/yuxi/dealer/yxhftj,53F10,广汽丰田玉溪昊丰太极路店,云南省玉溪市红塔区李棋镇金家边社区太极路中段,0877-6878888,0877-6621999,,,,,"[{'DealerCode': '53F10', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
e7e1659f-48ea-40f1-828c-9e5c6701722f,/province/chongqing/chongqing/dealer/zqcjbq,50A10,广汽丰田重庆长俊北区店,重庆市北部新区经开园金渝大道88号附4号,67469588,67469909,1123,4.79,106.576924,29.644825,"[{'DealerCode': '50A10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '179'}, {'DealerCode': '50A10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '71'}, {'DealerCode': '50A10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '55'}]"
86845db4-f326-43ab-a274-693c80a28ea1,/province/chongqing/chongqing/dealer/zqcjqcxsfwyxgsycfg,50A11,广汽丰田重庆长俊永川分店,,,,,,,,"[{'DealerCode': '50A11', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
d0bd14cb-d821-4477-8ba7-1977d9e73302,/province/chongqing/chongqing/dealer/zqyrnaq,50A20,广汽丰田重庆渝润南岸区店,重庆南岸经开区白鹤路61号,023-62775555,023-62772929,2616,4.87,106.562106,29.521309,"[{'DealerCode': '50A20', 'AnswerDesc': '细心周到', 'EvaluateTotal': '694'}, {'DealerCode': '50A20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '358'}, {'DealerCode': '50A20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '217'}]"
cfe3f97b-2f98-4c2b-af05-140c146be65e,/province/chongqing/chongqing/dealer/zqsllt,50A40,广汽丰田重庆朔龙龙腾店,重庆市九龙坡区科园四路188号,023-86972666,,653,4.78,,,"[{'DealerCode': '50A40', 'AnswerDesc': '细心周到', 'EvaluateTotal': '56'}, {'DealerCode': '50A40', 'AnswerDesc': '值得信任', 'EvaluateTotal': '45'}, {'DealerCode': '50A40', 'AnswerDesc': '技术专业', 'EvaluateTotal': '38'}]"
7921ab4c-94f1-4402-936b-5cf3b911db4b,/province/chongqing/chongqing/dealer/zqhbwz,50A50,广汽丰田重庆互邦万州店,重庆市万州区江南新区联合坝（机场路口）,023-58655588,023-58655566,129,4.83,,,"[{'DealerCode': '50A50', 'AnswerDesc': '值得信任', 'EvaluateTotal': '14'}, {'DealerCode': '50A50', 'AnswerDesc': '技术专业', 'EvaluateTotal': '10'}, {'DealerCode': '50A50', 'AnswerDesc': '细心周到', 'EvaluateTotal': '9'}]"
e27d42cb-b651-48f0-8ec8-0bca8241ce05,,34J10,广汽丰田黄山煜丰开发区店,安徽省黄山市经济开发区梅林大道50号枫树路西侧汽车贸易中心,0559-2518622/2518655,0559-2518622/2518655,111,4.74,,,"[{'DealerCode': '34J10', 'AnswerDesc': '快速保养', 'EvaluateTotal': '5'}, {'DealerCode': '34J10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '5'}, {'DealerCode': '34J10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '4'}]"
ec34c8c2-46fd-418b-9602-3ea54fe2b126,/province/anhui/tongling/dealer/tlhtd,34G10,广汽丰田铜陵兆和铜都店,安徽省铜陵市郊区铜都大道南段桥南4S店集群,0562-2661999,0562-2661999,,,,,"[{'DealerCode': '34G10', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
bff1186d-ee2f-42d6-b2b9-92336f37b892,/province/anhui/anqing/dealer/aqasjcl,34H10,广汽丰田安庆安晟机场路店,广汽丰田安庆安晟店,0556-5290000,0556-5822016,247,4.64,117.068234,30.575655,"[{'DealerCode': '34H10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '35'}, {'DealerCode': '34H10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '26'}, {'DealerCode': '34H10', 'AnswerDesc': '快速保养', 'EvaluateTotal': '15'}]"
eb9b8450-9d1c-4c40-9193-472edffee452,/province/anhui/bangbu/dealer/bbrxgm,34C10,广汽丰田蚌埠润翔广美店,蚌埠市迎宾大道国际汽车城广汽丰田4S店内,0552-3715506,0552-3715656,185,4.77,117.319867,32.86952,"[{'DealerCode': '34C10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '29'}, {'DealerCode': '34C10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '18'}, {'DealerCode': '34C10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '11'}]"
900e1de4-90fe-47bd-9adb-0cfd33eb9a54,/province/anhui/fuyang/dealer/fyzhkfq,34K10,广汽丰田阜阳众合开发区店,阜阳经济技术开发区汽贸物流园1018号,0558-2226881,0558-2226889,370,4.82,115.871197,32.849792,"[{'DealerCode': '34K10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '31'}, {'DealerCode': '34K10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '18'}, {'DealerCode': '34K10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '18'}]"
173fcfa3-84e1-432c-a567-4835944057fe,/province/anhui/hefei/dealer/hfzbgx,34A10,广汽丰田合肥中宝高新店,合肥市望江西路与天智路交叉口南100米,0551-65847777,0551-65847777,2547,4.92,117.215277,31.837149,"[{'DealerCode': '34A10', 'AnswerDesc': '技术专业', 'EvaluateTotal': '127'}, {'DealerCode': '34A10', 'AnswerDesc': '值得信任', 'EvaluateTotal': '89'}, {'DealerCode': '34A10', 'AnswerDesc': '细心周到', 'EvaluateTotal': '71'}]"
5733a2e8-d93a-40ec-9334-0851b87fb2ca,/province/anhui/hefei/dealer/hfwsxbh,34A20,广汽丰田合肥伟世行包河店,合肥市包河区工业园纬二路16号,0551-63355151,13721061737,1924,4.86,117.355195,31.801492,"[{'DealerCode': '34A20', 'AnswerDesc': '技术专业', 'EvaluateTotal': '403'}, {'DealerCode': '34A20', 'AnswerDesc': '值得信任', 'EvaluateTotal': '105'}, {'DealerCode': '34A20', 'AnswerDesc': '快速保养', 'EvaluateTotal': '95'}]"
fe30e952-b93c-45aa-bc82-542a2be5f948,/province/anhui/hefei/dealer/hftydyh,34A30,广汽丰田合肥特优达瑶海店,安徽省合肥市肥东县包公大道与护城路交叉口向南50米,0551-67670567,0551-67670567,88,4.91,117.420091,31.895254,"[{'DealerCode': '34A30', 'AnswerDesc': '', 'EvaluateTotal': ''}]"
