address,cityId,cityName,dealerCode,dealerName,districtId,districtName,id,lat,lng,macId,macName,provinceId,provinceName,referred,regionalId,regionalName,tel,url,verson
东莞市寮步国际汽车城二号路君通别克4S店,441900,东莞市,SJ1270,东莞市君通汽车贸易有限公司,441901,东莞市,117,23.019426,113.856471,127812,翟靖坤,440000,广东省,东莞君通,3,三区,4008906827,dgjt,0
东莞市万江区牌楼基泰新路口君豪别克,441900,东莞市,SJ1271,东莞市广物君豪实业投资有限公司,441901,东莞市,119,23.044812,113.722433,127812,翟靖坤,440000,广东省,东莞广物君豪,3,三区,4008906821,dggwjh,0
东莞市樟木头镇樟深路北89号,441900,东莞市,SJ1272,东莞市丰华汽车销售服务有限公司,441901,东莞市,122,22.915652,114.08056,127812,翟靖坤,440000,广东省,东莞丰华,3,三区,0769-39012788,dgfh,0
东莞市常平镇环城南路桥沥路段,441900,东莞市,SJ1274,东莞市志诚志远汽车销售服务有限公司,441901,东莞市,126,22.939,114.00013,127812,翟靖坤,440000,广东省,东莞志诚志远,3,三区,0769-83339333,dgzczy,0
东莞市南城区莞太路富盈酒店对面,441900,东莞市,SJ1275,东莞市遂通汽车销售服务有限公司,441901,东莞市,129,23.0575913,113.7838018,127812,翟靖坤,440000,广东省,东莞遂通,3,三区,0769-22850555,dgst,0
东莞市长安镇振安西路9号（振安工业科技园）,441900,东莞市,SJ1276,东莞市广物正安汽车贸易有限公司,441901,东莞市,131,22.78386,113.73692,127812,翟靖坤,440000,广东省,东莞广物正安,3,三区,4008906825,dggwza,0
东莞市塘厦镇塘厦大道北210号,441900,东莞市,SJ1277,东莞市东奇汽车销售服务有限公司,441901,东莞市,134,22.84663,114.09467,127812,翟靖坤,440000,广东省,东莞东奇,3,三区,0769-82090988,dgdq,0
宁夏银川市金凤区工业集中区创业街西侧,640100,银川市,SJ1961,宁夏金顺通汽车销售服务有限公司,640106,金凤区,548,38.469719,106.160099,126448,张宁,640000,宁夏回族自治区,宁夏金顺通,4,四区,4008906751,nxjst,0
洛川县后子头村（中心烟库对面）,610600,延安市,SJ2789,洛川弘丰汽车服务有限责任公司,610629,洛川县,826,35.777782,109.446893,126448,张宁,610000,陕西省,洛川弘丰,4,四区,0911-3639511,lchf,0
咸阳市秦都区北上召汽车产业园汽车大道向西200米路北,610400,咸阳市,SJ1793,陕西华兴咸通汽车贸易有限公司,610402,秦都区,575,34.348887,108.747533,126448,张宁,610000,陕西省,咸阳华兴咸通别克,4,四区,029-38018000,xyhxxtbk,0
陕西省榆林市高新技术产业园区榆马大桥向南500米,610800,榆林市,SJ2736,榆林市胜业汽车销售服务有限公司,1117,29.131613,121.059409,126448,张宁,610000,陕西省,榆林胜业,4,四区,0912-8187666,ylsy,0
西安市经济技术开发区凤城四路C5区,610100,西安市,SJ1781,陕西华兴新世纪汽车服务贸易有限公司,610112,未央区,182,34.3270197,108.9325333,126448,张宁,610000,陕西省,陕西华兴新世纪,4,四区,400-890-6632,sxhxxsj,0
西安市西沣公路58号,610100,西安市,SJ1782,西安启泰汽车服务有限公司,610113,雁塔区,185,34.1860417,108.8888669,126448,张宁,610000,陕西省,西安启泰,4,四区,400-890-6629,xaqt,0
西安市石化大道与西三环十字向北200米路东,610100,西安市,SJ2782,陕西航天思远汽车销售服务有限公司,610102,新城区,697,34.329857,108.855401,126448,张宁,610000,陕西省,陕西航天思远,4,四区,4008900331,sxhtsy,0
西安市阿房一路41号,610100,西安市,SJ1783,陕西华兴时代汽车贸易有限公司,610112,未央区,186,34.275114,108.840763,126448,张宁,610000,陕西省,陕西华兴时代,4,四区,4008906749,sxhxsd,0
榆林市榆阳区经济开发区汽贸路北侧,610800,榆林市,SJ1784,陕西华兴盛世汽车贸易有限公司,610802,榆阳区,188,38.2444,109.7356,126448,张宁,610000,陕西省,陕西华兴盛世,4,四区,4008908769,sxhxss,0
陕西省西安市咸宁东路693号,610100,西安市,SJ1787,西安粤海汽车服务有限公司,610102,新城区,193,34.25202,109.01682,126448,张宁,610000,陕西省,西安粤海,4,四区,4008906760,xayh,0
延安市宝塔区北过境路向内1公里,610600,延安市,SJ1788,延安东弘启泰汽车服务有限公司,610602,宝塔区,195,36.6533,109.4665,126448,张宁,610000,陕西省,延安东弘启泰,4,四区,400-890-6769,yadhqt,0
西安市浐灞生态区汽车工业园内,610100,西安市,SJ1789,陕西正信源汽车销售服务有限公司,610111,灞桥区,198,34.3017,109.04991,126448,张宁,610000,陕西省,西安浐灞正信源,4,四区,4008906761,sxzxy,0
西安市高新区锦业二路,610100,西安市,SJ1791,陕西唐都兴辰汽车服务有限公司,610102,新城区,203,34.1843,108.8529,126448,张宁,610000,陕西省,陕西唐都兴辰,4,四区,4008906759,sxtdxc,0
宁夏银川市德胜工业园区新胜东路1号,640100,银川市,SJ1960,宁夏怡通汽车销售服务有限公司,640122,贺兰县,233,38.5338912,106.3194931,126448,张宁,640000,宁夏回族自治区,宁夏怡通,4,四区,4008908779,nxyt,0
长治市北外环路金伯乐汽贸园,140400,长治市,SJ2771,长治市晶通达汽车销售服务有限公司,140411,郊区,558,36.2309184,113.1087078,126321,许卫东,140000,山西省,长治晶通达,1,一区,4008906209,czjtd,0
临汾市尧都区尧庙108国道路口南400米路西（富尧建材城对面）,141000,临汾市,SJ2775,临汾市祥华龙鑫汽车销售服务有限公司,141002,尧都区,814,36.0219,111.480122,126321,许卫东,140000,山西省,临汾祥华龙鑫,1,一区,0357-2386888,,0
山西省太原市万柏林区新晋祠路110号汇众汽车家园内别克店,140100,太原市,SJ1764,山西汇众汇通汽车销售服务有限公司,140109,万柏林区,350,37.822862,112.529622,126321,许卫东,140000,山西省,山西汇众汇通,1,一区,4008906978,sxhzht,0
山西省太原市平阳南路98号A座,140100,太原市,SJ1765,山西宝鼎世纪汽车销售服务有限公司,140105,小店区,351,37.7904229,112.5510149,126321,许卫东,140000,山西省,山西宝鼎,1,一区,4008906982,sxbd,0
山西省晋中市汇通路开发区汽贸园,140700,晋中市,SJ1767,山西泽通汽车销售服务有限公司,140702,榆次区,353,37.728235,112.687414,126321,许卫东,140000,山西省,山西泽通,1,一区,4008906915,sxzt,0
太原市太榆路89号（北营火车站斜对面）,140100,太原市,SJ1768,山西友通汽车贸易有限公司,140105,小店区,354,37.797715,112.596463,126321,许卫东,140000,山西省,山西友通别克,1,一区,4008906608,sxyt,0
山西省吕梁市离市区交口镇聚富汽贸园,141100,吕梁市,SJ1769,吕梁市轩通汽车销售服务有限公司,141102,离石区,356,37.50087,111.095676,126321,许卫东,140000,山西省,吕梁轩通,1,一区,4008900153,llxt,0
山西省大同市魏都大道新南客运站北100米,140200,大同市,SJ1770,山西必高汽车销售服务有限公司,140202,城区,357,40.054386,113.296713,126321,许卫东,140000,山西省,山西必高,1,一区,0352-5025988,sxbg,0
运城市机场大道中段邑北路口,140800,运城市,SJ1771,运城市元通汽车销售服务有限公司,140802,盐湖区,359,35.05810457,111.0243988,126321,许卫东,140000,山西省,运城元通,1,一区,15035928167,ycyt,0
山西省朔州市开发区振华东街振华车城内,140600,朔州市,SJ2772,山西必高汇通汽车销售服务有限公司,140602,朔城区,615,39.352591,112.472433,126321,许卫东,140000,山西省,山西必高汇通,1,一区,4008908721-1,sxbght,0
山西省临汾市尧都区平阳大桥西,141000,临汾市,SJ1772,临汾上通汽车销售服务有限公司,141002,尧都区,361,36.06915162,111.4818764,126321,许卫东,140000,山西省,临汾上通,1,一区,4008900167,lfst,0
忻州市经济技术开发区汽车城宝鼎别克4S店,140900,忻州市,SJ1773,忻州宝鼎汽车销售服务有限公司,140902,忻府区,362,38.466201,112.726059,126321,许卫东,140000,山西省,忻州宝鼎,1,一区,4008908720,yzbd,0
山西省太原市迎泽西大街瓦流路西,140100,太原市,SJ1775,山西美通汽车销售服务有限公司,140109,万柏林区,364,37.8575495,112.5017595,126321,许卫东,140000,山西省,山西美通,1,一区,4008906210,sxmt,0
晋城市中原西街2688号（牛匠收费站东100米）,140500,晋城市,SJ1776,晋城市晶通达汽车销售服务有限公司,140502,城区,365,35.47632833,112.8371,126321,许卫东,140000,山西省,晋城晶通达,1,一区,400-890-8706,jcjtd,0
阳泉郊区李家庄乡黄沙岩村道路南侧,140300,阳泉市,SJ1777,阳泉市轩通汽车销售服务有限公司,140311,郊区,366,37.9114,113.5736,126321,许卫东,140000,山西省,阳泉轩通,1,一区,0353-6688660,yqxt,0
山西省长治市解放西街36号（火车站东500米）,140400,长治市,SJ1779,长治市晶通汽车销售服务有限公司,140402,城区,367,36.18687,113.07655,126321,许卫东,140000,山西省,长治晶通,1,一区,4008906975,czjt,0
大同市南郊区南环路西延伸段十里河西侧庞大汽车园林广场第30号土地,140200,大同市,SJ2770,山西必高上通汽车销售服务有限公司,140211,南郊区,373,40.047683,113.259802,126321,许卫东,140000,山西省,必高上通,1,一区,4008908705,bgst,0
运城市盐湖区运万路高速引线交界处,140800,运城市,SJ1729,运城市元通嘉润汽车销售服务有限公司,140802,盐湖区,938,35.092248,110.967411,126321,许卫东,140000,山西省,运城元通嘉润,1,一区,0359-6361222,ycytjr,0
河津市永兴西路中段,140800,运城市,SJ2773,河津市晋威汽车销售服务有限公司,140882,河津市,743,35.580981,110.702418,126321,许卫东,140000,山西省,河津晋威,1,一区,0359-5238328,hjjw,0
浦东新区浦建路1285号,310100,上海市,SJ1000,上海东昌汽车服务有限公司,310115,浦东新区,17,31.211881,121.54949,126320,周星浩,310000,上海市,上海东昌花木店,9,九区,4008908667,shdchmd,0
上海市宝山区沪太路3156号甲,310100,上海市,SJ1006,上海沪仑隆祥汽车销售服务有限公司,310113,宝山区,625,31.323562,121.413731,126320,周星浩,310000,上海市,上海沪仑隆祥,9,九区,4008900541,shhllx,0
上海市浦东新区御桥路1478号,310100,上海市,SJ1001,上海东昌汽车浦东销售服务有限公司,310115,浦东新区,383,31.1560228,121.5633559,126320,周星浩,310000,上海市,上海东昌浦东店,9,九区,400-890-6673,shdcpdd,0
上海市青浦区外青松公路5600号,310100,上海市,SJ1002,玮兴汽车销售服务（上海）有限公司,310118,青浦区,385,31.171235,121.12166,126320,周星浩,310000,上海市,上海玮兴,9,九区,4008900542,shwxqc,0
上海市浦东新区莱阳路2928号,310100,上海市,SJ1003,上海浦兴汽车销售服务有限公司 (外高桥店),310115,浦东新区,387,31.332862,121.589752,126320,周星浩,310000,上海市,上海浦兴,9,九区,021-58678800,shpxqc,0
上海市宝山区江杨南路1138号（近一二八纪念路）,310100,上海市,SJ1005,上海瑞锦汽车销售服务有限公司,310113,宝山区,390,31.334246,121.47328,126320,周星浩,310000,上海市,上海瑞锦,9,九区,4008900565,shrj,0
龙吴路1600号,310100,上海市,SJ1010,上海永达汽车贸易中心有限公司,310104,徐汇区,392,31.140603,121.460737,126320,周星浩,310000,上海市,上海永达,9,九区,4008908659,shyd,0
松江区方塔北路588号,310100,上海市,SJ1011,上海永达汽车松江销售服务有限公司,310117,松江区,394,31.025478,121.255017,126320,周星浩,310000,上海市,上海永达松江,9,九区,4008900596,shydsj,0
上海市浦东新区龙东大道2777号,310100,上海市,SJ1012,上海永达通美汽车销售服务有限公司,310115,浦东新区,397,31.2244449,121.6300893,126320,周星浩,310000,上海市,上海永达通美,9,九区,4008908679,shydtm,0
上海市浦东新区惠南镇大川公路3113号,310100,上海市,SJ1013,上海永达汽车南汇销售服务有限公司,310115,浦东新区,399,31.0533,121.7353,126320,周星浩,310000,上海市,上海永达南汇,9,九区,4008908620,shydnh,0
康定路1171号,310100,上海市,SJ1020,上海名流汽车销售有限公司,310106,静安区,401,31.2305,121.4341378,126320,周星浩,310000,上海市,上海名流,9,九区,4008906679,shml,0
上海市普陀区铜川路1366号,310100,上海市,SJ1021,上海安吉名流汽车服务有限公司,310107,普陀区,403,31.251222,121.3947093,126320,周星浩,310000,上海市,上海安吉名流,9,九区,4008900578,shajml,0
上海市浦东新区上南路3300号,310100,上海市,SJ1045,上海绿地徐汇汽车销售有限公司,310115,浦东新区,410,31.164092,121.503599,126320,周星浩,310000,上海市,上海绿地徐汇,9,九区,4008908626,shldxh,0
上海市闵行区吴宝路818号,310100,上海市,SJ1050,上海永达通途汽车销售服务有限公司,310112,闵行区,412,31.16996,121.34294,126320,周星浩,310000,上海市,永达通途,9,九区,4008906675,ydtt,0
上海市金山区山阳镇亭卫公路2258号,310100,上海市,SJ1075,上海云峰金山汽车发展有限公司,310116,金山区,425,30.899158,121.19965,126320,周星浩,310000,上海市,上海云峰金山,9,九区,021-57244579,shyfjs,0
上海市沪闵路2890号,310100,上海市,SJ1080,上海文洋汽车销售服务有限公司,310112,闵行区,426,31.0501582,121.4071548,126320,周星浩,310000,上海市,上海文洋,9,九区,4008906684,shwy,0
上海市哈密路1231号,310100,上海市,SJ1081,上海文洋长宁汽车销售服务有限公司,310105,长宁区,429,31.2029736,121.36675,126320,周星浩,310000,上海市,上海文洋长宁,9,九区,021-62618800,,0
沧州市新华西路85号（沧运集团院内）,130900,沧州市,SJ1731,沧州运祥汽车销售服务有限公司,130903,运河区,313,38.322226,116.823271,126273,常铁军,130000,河北省,沧州运祥汽车销售服务有限公司,1,一区,4008906920,czyx,0
任丘市经济技术开发区迎宾大道东侧,130900,沧州市,SJ2717,任丘市丰浩汽车销售服务有限公司,130982,任丘市,1081,38.742090,116.120940,126273,常铁军,130000,河北省,任丘丰浩,1,一区,0317-3399010,rqfh,0
沧州市运河区小王庄镇小圈村北,130900,沧州市,SJ1732,沧州市荣通汽车销售服务有限公司,130903,运河区,316,38.353297,116.864451,126273,常铁军,130000,河北省,沧州荣通别克4S店,1,一区,400-817-9708,czrt,0
涿州市107国道长城桥南1000米路东,130600,保定市,SJ2718,涿州市朝阳辉腾汽车销售服务有限公司,130681,涿州市,1085,39.455293,115.97051,126273,常铁军,130000,河北省,涿州市朝阳辉腾,1,一区,0312-3981166,cyht,0
保定市朝阳北大街1255号,130600,保定市,SJ1735,保定市屹立汽车贸易维修有限责任公司,130602,新市区,326,38.9064883,115.4695916,126273,常铁军,130000,河北省,保定屹立,1,一区,4008906609,bdyl,0
沧州市开发区石港路12号,130900,沧州市,SJ1736,沧州益昌汽车销售服务有限公司,130902,新华区,329,38.2838420000,116.9168530000,126273,常铁军,130000,河北省,沧州益昌,1,一区,4008906952,czyc,0
定州市定曲路长安工业园区（工业学校西行100米路南）,130600,保定市,SJ1738,定州市屹立汽车贸易服务有限公司,130682,定州市,333,38.547637,114.929904,126273,常铁军,130000,河北省,定州屹立,1,一区,4008906921,dzyl,0
承德市双滦区狮子园路15号,130800,承德市,SJ2753,承德兴蓝汽车销售有限公司,130803,双滦区,1103,41.025281,117.84655,126273,常铁军,130000,河北省,承德兴蓝别克,1,一区,0314-4302666,cdxl,0
承德市开发西区别克4S店,130800,承德市,SJ1747,承德兴耀汽车销售服务有限公司,130802,双桥区,344,40.92361409,117.9567719,126273,常铁军,130000,河北省,承德兴耀,1,一区,4008906970,cdxy,0
河北省廊坊市广阳区光明东道65号,131000,廊坊市,SJ1749,河北怡和骏祥汽车销售服务有限公司,131003,广阳区,346,39.51315,116.73242,126273,常铁军,130000,河北省,廊坊怡和骏祥别克,1,一区,400-890-6610,yhjx,0
三河市燕郊开发区燕新大街2号,131000,廊坊市,SJ2747,河北怡和凯丰汽车销售服务有限公司,131082,三河市,603,39.95445,116.822474,126273,常铁军,130000,河北省,河北怡和凯丰,1,一区,400-890-0174,yhkf,0
保定市北市区工业园区内天宁路南侧,130600,保定市,SJ2744,保定东澜泓毅汽车销售服务有限公司,130603,北市区,619,38.896446,115.561427,126273,常铁军,130000,河北省,保定东澜泓毅,1,一区,4008906201,bddlhy,0
张家口市胜利南路70号（张宣公路流平寺村口）,130700,张家口市,SJ2740,张家口利华汽车贸易服务有限公司,130702,桥东区,368,40.7245,114.9225,126273,常铁军,130000,河北省,张家口利华,1,一区,4008900154,zjklh,0
河北省高碑店市盛世北大街16号,130600,保定市,SJ2743,高碑店市屹立汽车销售服务有限公司,130684,高碑店市,372,39.3429660000,115.9115010000,126273,常铁军,130000,河北省,高碑店屹立,1,一区,4008906205,gbdyl,0
河北省张家口市宣化县沙岭子大山口,130700,张家口市,SJ2749,张家口金华汽车销售服务有限公司,130705,宣化区,652,40.4012,114.934382,126273,常铁军,130000,河北省,张家口金华,1,一区,4008900171,zjkjh,0
河北省廊坊市霸州市长途汽车站南行1公里106国道路西,131000,廊坊市,SJ1073,霸州嘉兴伟昌汽车销售服务有限公司,131081,霸州市,999,39.094873,116.39473,126273,常铁军,130000,河北省,霸州嘉兴伟昌,1,一区,0316-7351666,bzjxwc,0
山东省临沂市费县费城东外环路327国道西侧,371300,临沂市,SJ1428,费县冠华汽车销售服务有限公司,371325,费县,1024,35.008610,118.519231,125943,李本君,370000,山东省,费县冠华,7,七区,0539-6375766,fxgh,0
平邑县板桥路与327国道交汇处西100米路北,371300,临沂市,SJ2413,平邑成华汽车销售服务有限公司,371326,平邑县,786,35.484645,117.635578,125943,李本君,370000,山东省,平邑成华,7,七区,0539-5251701,pych,0
山东省临沂市兰山区义堂镇化沂庄村（双岭路与西外环交汇处西北角）,371300,临沂市,SJ1439,临沂晨华汽车销售服务有限公司,371302,兰山区,1078,35.140737,118.266837,125943,李本君,370000,山东省,临沂晨华,7,七区,0539-8162226,lych,0
山东省滕州市经济开发区善南西路199号,370400,枣庄市,SJ1443,滕州铭通汽车销售服务有限公司,370481,滕州市,567,35.042005,117.181922,125943,李本君,370000,山东省,滕州铭通,7,七区,4008906860,tzjt,0
山东临沂莒南县城南环路西段路南,371300,临沂市,SJ1008,临沂佳骏汽车销售服务有限公司,371327,莒南县,830,35.159844,118.795071,125943,李本君,370000,山东省,临沂佳骏,7,七区,0539-7912566,lyjj,0
临沂市沂水县工业园腾飞路东段（新汽车站路口往东1000米路南）,371300,临沂市,SJ1492,沂水成华汽车销售服务有限公司,371323,沂水县,591,35.75193998064002,118.64650663818362,125943,李本君,370000,山东省,沂水成华别克4S店,7,七区,4008906219,yschbk,0
蒙山大道与聚财路交汇处西100米路南,371300,临沂市,SJ1057,临沂市金阳光通润汽车销售服务有限公司,371302,兰山区,875,35.104718,118.316002,125943,李本君,370000,山东省,临沂齐鲁阳光,7,七区,0539-8123999,lyjygtr,0
郯城南外环灯塔东50米路南,371300,临沂市,SJ1049,郯城成华汽车销售服务有限公司,371322,郯城县,877,34.600649,118.361746,125943,李本君,370000,山东省,郯城成华,7,七区,0539-2056027,ycch,0
枣庄市高新区光明西路498号,370400,枣庄市,SJ1435,枣庄信通汽车销售服务有限公司,370403,薛城区,173,34.806959,117.285469,125943,李本君,370000,山东省,枣庄信通,7,七区,4008906879,zzxt,0
山东省临沂市通达路与沂河路交汇处临沂汽车城向西1000米,371300,临沂市,SJ1451,临沂冠华汽车销售服务有限公司,371311,罗庄区,194,35.0156135,118.2997727,125943,李本君,370000,山东省,临沂冠华,7,七区,4008908750,lygh,0
山东省临沂市河东区人民大街与新205国道交汇南200米路东,371300,临沂市,SJ1452,临沂悦新汽车销售服务有限公司,371312,河东区,197,35.084658,118.430316,125943,李本君,370000,山东省,临沂悦新,7,七区,4008906220,lyyx,0
临沂市兰山区海关路与沂州路交汇向东500米路南,371300,临沂市,SJ1453,临沂丰汇汽车销售服务有限公司,371302,兰山区,200,35.039097,118.352985,125943,李本君,370000,山东省,临沂丰汇,7,七区,4008908736,lyfh,0
山东省兰陵县206国道与泉山路交汇处向西200米路南,371300,临沂市,SJ1409,兰陵强华汽车销售服务有限公司,371324,苍山县,968,34.860061,118.050551,125943,李本君,370000,山东省,兰陵强华,7,七区,0539-5202206,llqh,0
湖南省衡阳市高新开发区采霞路23号,430400,衡阳市,SJ1716,衡阳沪湘汽车销售服务有限公司,430408,蒸湘区,523,26.9005059,112.6210105,123365,王磊明,430000,湖南省,衡阳沪湘,2,二区,4008908607,hyhx,0
长沙经济技术开发区申湘路600号,430100,长沙市,SJ1705,湖南申湘汽车天程销售服务有限公司,430121,长沙县,524,28.22601,113.06627,123365,王磊明,430000,湖南省,湖南申湘天程,2,二区,4008906690,hnsxtc,0
湖南省长沙市望城区金星北路四段589号,430100,长沙市,SJ1713,湖南永通华诚汽车销售服务有限公司,430122,望城县,528,28.32056,112.898993,123365,王磊明,430000,湖南省,永通华诚别克,2,二区,4008908591,ythcbk,0
湖南省长沙市远大一路606号,430100,长沙市,SJ1708,湖南申湘汽车销售有限责任公司,430102,芙蓉区,529,28.1969857,113.0277698,123365,王磊明,430000,湖南省,湖南申湘汽车,2,二区,4008908609,hnsxqc,0
长沙市岳麓区岳麓街道五星村（阳光100对面）,430100,长沙市,SJ1712,湖南华洋江通汽车销售服务有限公司,430104,岳麓区,530,28.13901,112.94209,123365,王磊明,430000,湖南省,江通别克,2,二区,4008908592,hnhyjt,0
湘潭九华示范区大众西路2号,430300,湘潭市,SJ1711,湘潭嘉信汽车有限公司,430302,雨湖区,533,27.9295,112.9369,123365,王磊明,430000,湖南省,湘潭嘉信,2,二区,4008908961,xtjx,0
衡阳市石鼓区蒸湘北路333号（华源市场往北500米）,430400,衡阳市,SJ2706,衡阳沪通汽车销售服务有限公司,430405,珠晖区,564,26.90617,112.627768,123365,王磊明,430000,湖南省,衡阳沪通,2,二区,4008906695,hyht,0
长沙市高新区廖家坪街道廖家坪村（岳麓大道西延线长张高速收费站旁）,430100,长沙市,SJ1046,湖南兰天君天汽车销售有限公司,430122,望城县,864,28.212525,112.902182,123365,王磊明,430000,湖南省,湖南兰天君天,2,二区,0731-88595111,hnltjt,0
湖南省湘潭市岳塘区双马工业园五大桥北,430300,湘潭市,SJ2709,湘潭九城美通汽车销售服务有限公司,430304,岳塘区,612,27.851913,112.953389,123365,王磊明,430000,湖南省,湘潭九城美通,2,二区,4008908957,xtjcmt,0
长沙市天心区芙蓉南路雀园路口往东500米（长沙九城别克4S店）,430100,长沙市,SJ1022,湖南九城上通汽车销售服务有限公司,430103,天心区,868,28.094772,112.998766,123365,王磊明,430000,湖南省,长沙九城别克,2,二区,0731-88442828,csjcbk,0
张家界市永定区阳湖坪工业园九城汽车大世界别克4S店,430800,张家界市,SJ2701,张家界宝盛汽车销售服务有限公司,430802,永定区,1129,29.136552,110.573039,123365,王磊明,430000,湖南省,张家界宝盛,2,二区,0744-8586333,zjjbs,0
湖南省娄底市湘中大道市政府往西2公里处,431300,娄底市,SJ1053,娄底市宝新汽车销售有限公司,431302,娄星区,889,27.703182,111.999548,123365,王磊明,430000,湖南省,娄底宝新,2,二区,0738-8583388,ldbx,0
湘西自治州吉首市大田湾肖家坪永通汽车城,433100,湘西土家族苗族自治州,SJ2710,吉首友联汽车销售服务有限公司,654,28.3073086053,109.7617395655,123365,王磊明,430000,湖南省,吉首友联,2,二区,4008900593,jsyl,0
广州市天河区黄埔大道东255号（地铁5号线东圃站b出口西行50米处）,440100,广州市,SJ1200,广州安骅汽车贸易有限公司,440106,天河区,20,23.110050,113.400740,118694,龙亮,440000,广东省,广东安骅,3,三区,4008906812,gdah,0
广州市黄埔区萝岗南云五路8号（姬堂工业园）,440100,广州市,SJ1202,广州安骅骅能汽车有限公司,440112,黄埔区,25,23.141840,113.453340,118694,龙亮,440000,广东省,广州安骅骅能,3,三区,020-62933933,gzahhn,0
广州市荔湾区芳村大道东46号,440100,广州市,SJ1206,广州富通汽车销售服务有限公司,440103,荔湾区,33,23.0896,113.254347,118694,龙亮,440000,广东省,广东富通,3,三区,020-81582988,gdft,0
广州市白云区机场路888号（君豪展厅),440100,广州市,SJ1210,广东物资君豪汽车贸易有限公司,440111,白云区,36,23.19285,113.269665,118694,龙亮,440000,广东省,广东君豪,3,三区,400-890-6810,gdjh,0
广东省增城市107国道广深高速新塘路出口处,440100,广州市,SJ1211,广州市广物君豪汽车有限公司,440183,增城市,39,23.126474,113.580495,118694,龙亮,440000,广东省,广州广物君豪,3,三区,4008906817,gzgwjh,0
广州市番禺区迎宾路179号(广地花园南门口）,440100,广州市,SJ1213,广州鸿用汽车销售服务有限公司,440113,番禺区,41,23.021822,113.342729,118694,龙亮,440000,广东省,广州鸿用,3,三区,020-39237888,gzhy,0
广州市建设北路与平步大道交汇处南菱汽车城内,440100,广州市,SJ1214,广州市南菱裕通汽车销售服务有限公司,440114,花都区,45,23.426753,113.214822,118694,龙亮,440000,广东省,广州南菱裕通,3,三区,020-28615999,gznlyt,0
广州市海珠区广州大道南1218号（往番禺方向上冲公交站往前右转入新滘西路即到，或地铁三号线大塘站）,440100,广州市,SJ1215,广州市美轮汽车有限公司,440105,海珠区,46,23.0736516,113.3135462,118694,龙亮,440000,广东省,广州美轮,3,三区,400-890-6819,gzml,0
广州市番禺区番禺大道冼庄立交桥南300米（瑞华汽车城内）,440100,广州市,SJ1216,广州瑞华粤通汽车销售服务有限公司,440113,番禺区,48,22.981080,113.357170,118694,龙亮,440000,广东省,广州瑞华粤通,3,三区,400-890-6623,gzrhyt,0
广州市白云大道北1399号,440100,广州市,SJ1219,广州市南菱通汽车销售服务有限公司,440111,白云区,50,23.238393,113.31143,118694,龙亮,440000,广东省,广州南菱通,3,三区,400-890-6621,gznlt,0
广州市天河区广汕一路自编8号（华快龙洞出口对面）,440100,广州市,SJ1236,广州市安捷万通汽车有限公司,440106,天河区,98,23.192480,113.371570,118694,龙亮,440000,广东省,广州安捷万通汽车,3,三区,020-37058981,gzajwt,0
广东省清远市小市新城广清大道南菱汽车城内,441800,清远市,SJ1246,清远市南菱源通汽车销售服务有限公司,441802,清城区,107,23.6657,113.053,118694,龙亮,440000,广东省,清远南菱源通,3,三区,4008900296,qynlyt,0
韶关市韶南大道八公里狐獠岭3号,440200,韶关市,SJ1083,韶关市荣和君驰汽车贸易有限公司,440204,浈江区,919,24.767099,113.592852,118694,龙亮,440000,广东省,韶关荣和,3,三区,0751-8603988,sgrh,0
北京市东城区东直门北小街2号,110100,北京市,SJ1100,北京达世行汽车销售有限公司,110101,东城区,21,39.954877,116.432525,118408,魏旻,110000,北京市,北京达世行,1,一区,4008906979,bjdsh,0
北京市朝阳区百子湾路18号勤和别克,110100,北京市,SJ1110,北京市勤和汽车销售有限公司,110105,朝阳区,22,39.90078,116.47651,118408,魏旻,110000,北京市,北京勤和,1,一区,4008906961,bjqh,0
北京市朝阳区李家坟5号,110100,北京市,SJ1111,北京市勤和祥龙汽车销售服务有限公司,110105,朝阳区,24,39.958023,116.531375,118408,魏旻,110000,北京市,北京勤和祥龙,1,一区,400-890-6972,bjqhxl,0
北京市通州区九棵树西路11号,110100,北京市,SJ1112,北京勤和祥通汽车销售服务有限公司,110112,通州区,26,39.889894,116.65501,118408,魏旻,110000,北京市,北京勤和祥通,1,一区,4008908719,bjqhxt,0
北京市丰台区南四环中路142号,110100,北京市,SJ1120,北京首创森美汽车贸易有限公司,110106,丰台区,28,39.836612,116.377683,118408,魏旻,110000,北京市,北京首创森美,1,一区,400-890-6605,bjscsm,0
北京市昌平区回龙观欧德宝汽车交易市场A区1 号,110100,北京市,SJ1121,北京首创实利贸易有限公司,110114,昌平区,31,40.0749682,116.307739,118408,魏旻,110000,北京市,北京首创实利,1,一区,400-890-6980,bjscsl,0
北京市海淀区闵庄路甲16号,110100,北京市,SJ1130,北京达世行世纪汽车销售有限公司,110108,海淀区,34,39.9726228,116.2562835,118408,魏旻,110000,北京市,达世行新世纪,1,一区,400-890-6602,bjdshsj,0
北京朝阳区北苑路36号,110100,北京市,SJ1140,北京联通昊普汽车销售服务有限公司,110105,朝阳区,37,40.035501,116.417624,118408,魏旻,110000,北京市,北京联通昊普,1,一区,4008906991,bjlthp,0
北京市石景山区黄庄43号（莲玉桥向西300米路北）,110100,北京市,SJ1150,北京加达永通汽车销售有限公司,110106,丰台区,40,39.901785,116.251508,118408,魏旻,110000,北京市,北京加达永通,1,一区,4008906603,bjjdyt,0
