id,name,lng,lat,province,city,address,phone_service,phone_seal,website,phone
957,晋江新中利惠安分店,118.711775,25.017077,福建,泉州,泉州市惠安黄塘镇高速出口直行300M右边,0595-27638899,0595-27628899,jjxzl_ha,
90,漳州盛元,117.737153,24.506120,福建,漳州,漳州市水仙大街与迎宾路交叉口西侧（聚善堂物流对面）,0596-2136999,0596-2136888,zzsy,
687,漳州盛兴,117.725558,24.536096,福建,漳州,漳州市蓝田开发区工业大道以西，横三路以北 ,0596-6091666,0596-6096888,zzsx,
783,漳州盛元漳浦分店,117.613531,24.148235,福建,漳州,漳州漳浦县324国道彩门边宏伟大厦一层,0596-3126088,0596-3126188,zzsy_zp,
732,南平盈众,118.149784,26.604084,福建,南平,南平市江滨南路388号(高速路南平出口),0599-8893777,0599-8893666,npht,
89,龙岩海翼泰成,117.016405,25.117552,福建,龙岩,龙岩市新罗区龙门镇物流大道311-2号,0597-2383820,0597-2383888,lytr,
686,龙岩闽盛,117.027630,25.112812,福建,龙岩,龙岩市新罗区中城小洋新兴路6号（侨中新校区旁）,0597-2851111,0597-2859999,lyms,
685,宁德华强,119.565179,26.647694,福建,宁德,宁德市东侨经济开发区万安东路8号,0593-2728666,0593-2728888,ndhq,
37,南昌富源,115.856378,28.670705,江西,南昌,南昌市红谷滩新区红谷南大道2997号(南昌大桥西桥头),0791-83721966,0791-83720998,ncfy,
38,南昌恒隆,115.932178,28.613305,江西,南昌,南昌市南莲路465号,0791-85295568,0791-85293235,nchl,
39,南昌同驰,115.965013,28.703637,江西,南昌,南昌市高新大道民安路88号（青山湖交警大队斜对面）,0791-88166600,0791-88166800,nctc,
820,南昌富源恒望分店,115.868638,28.696513,江西,南昌,江西省南昌市恒望汽车城科技北路,0791-83685528,0791-83685568,ncfy_hw,
944,南昌恒信,116.403851,39.915177,江西,南昌,江西省南昌市青山湖区高新南大道4288号（南昌恒信丰田4S店）,0791-88190281|13979187660,0791-88306588,nchx,
509,南昌富源景德镇分店,117.211216,29.314034,江西,景德镇,景德镇市昌江大道新枫园商住楼二期(第六人民医院斜对面),0798-8284866,0798-8220066,ncfy_jdz,
572,萍乡庞大恒运,113.890315,27.624520,江西,萍乡,萍乡市安源新区韶山东路旁13-4号地块,0799-6666199,0799-6666868,pxpdhy,
477,九江东部,115.955314,29.709076,江西,九江,九江市开发区九瑞大道171号(国际汽车城西侧),0792-8373338,0792-8502222,jjsy,
607,新余东部,114.951972,27.847070,江西,新余,新余市新欣北大道新长途汽车站内,0790-6652999,0790-6288988,xydb,
412,南昌富源鹰潭分店,117.007345,28.233422,江西,鹰潭,鹰潭市工业园区天洁大道(加油站旁),0701-6310777,0701-6310666,ncfy_yt,
359,赣州同驰,114.894046,25.847773,江西,赣州,赣州市经济技术开发区金坪南路南侧金潭大道中段,0797-8165889,0797-8165888,gztc,
662,赣州车头,114.828933,25.736619,江西,赣州,赣州市南康区龙岭镇赣南汽车城内（赣南大道与创科路交界处）,0797-6620222,0797-6517666,gzct,
492,吉安富源,115.023396,27.114098,江西,吉安,吉安青原区青原大道汽车文化产业园,0796-8117333,0796-8117999,jafy,
664,宜春恒阳,114.397707,27.869937,江西,宜春,江西省宜春市经济开发区宜春大道1888号,0795-3690119,0795-3686666,ychy,
568,抚州尚仕,116.383996,27.941833,江西,抚州,抚州市金巢开发区安石大道与金柅大道路口,0794-8300222,0794-8300111,fzss,
435,上饶富源,117.908505,28.462954,江西,上饶,上饶三清山西大道(月亮湾汽车城对面),0793-8666555,0793-8666777,srfy,
277,济南明星,116.923150,36.656642,山东,济南,济南市槐荫区经十西路28438号,0531-87517799,0531-87513599|0531-87518899,jnmx,
278,济南鲁鹰,116.946224,36.686512,山东,济南,济南市槐荫区无影山中路289号（北园高架黄岗下，济齐路与无影山中路交叉口西行300米路北）,0531-87983511|0531-85923030|0531,0531-85985111|0531-85929595|0531,jnly,
279,济南润华,116.845939,36.643205,山东,济南,济南市经十西路239号京福高速西口西行4公里路北（润华汽车主题公园）,0531-87297890,0531-87297888,jnrh,
348,济南嘉瑞,117.111319,36.684734,山东,济南,济南市历下区工业南路60-8号(丁家村地段),0531-88192888<br>0531-88190888,0531-88923666|0531-88925666,jnjr,
443,济南明星济阳分店,117.166744,36.973713,山东,济南,济南市济阳县新汽车站西300米路南(富阳街),0531-55606799,0531-55609000,jnmx_jy,
550,济南明星商河分店,117.171783,37.250201,山东,济南,商河县钱铺乡钱隆汽贸北临,0531-84803177,0531-84807766,jnmx_sh,
630,济南迎宾中升,117.128573,36.725856,山东,济南,济南市历城区工业北路90号奥体中路北首右拐东行500米路南,0531-82313226,0531-82313233,jnybzs,
638,章丘明星,117.508917,36.734827,山东,济南,章丘济青路明水眼科医院西100米路西,0531-83110555,0531-83111000,zqmx,
747,济南明星市中分店,116.997160,36.570706,山东,济南,济南市望岳路3955号,0531-82702936,0531-88716688,jnmx_sz,
252,青岛世泰,120.414111,36.130023,山东,青岛,青岛市市北区黑龙江南路237号（杨家群旁）,0532-88722666,18660252811|0532-88721666,qdst,
253,青岛安利捷,120.402868,36.136292,山东,青岛,青岛市四方区重庆南路223号,0532-85035555转101|0532-85035555转102,0532-85035555转156|0532-85035555转157,qdalj,
331,青岛世鑫,120.181372,36.014131,山东,青岛,青岛市开发区前湾港路187号(江山路与前湾港路交汇处),0532-86826999,0532-86826777转518,qdsx,
422,青岛驰铭,120.425159,36.100194,山东,青岛,青岛市市北区银川西路138号,0532-68606868,0532-68606888,qdcm,
460,青岛安利捷莱西分店,120.539536,36.905462,山东,青岛,青岛莱西市南京北路288号,0532-87423378,0532-87420555,qdalj_lx,
563,青岛中升,120.427640,36.320476,山东,青岛,青岛市城阳区青威路(城阳区家佳源北900米，春阳路交叉口北60米),0532-67761788<br>18661819595,0532-67761777,qdzs,
749,青岛世泰胶州分店,119.999074,36.272577,山东,青岛,青岛胶州市扬州西路南侧(恒祥驾校斜对面),0532-82221122,0532-82221212,qdst_jz,
1049,青岛唐弓丰田,119.990316,35.895546,山东,青岛,青岛黄岛区东岳中路357号,0532-82198999,0532-82193888,qdtg,
261,淄博远方,118.050142,36.787313,山东,淄博,淄博市张店区山泉路68号,0533-2711300|0533-2716660,0533-2715333,zbyf,
262,淄博世纪,118.074808,36.833352,山东,淄博,淄博市张店区中心路176-2号(中心路与联通路口向北50米路东),0533-3175500|0533-3175511,0533-3172111|0533-3177700,zbsj,
505,淄博世纪周村分店,118.067292,36.813255,山东,淄博,淄博市张店区金晶大道176-2号,0533-6018807,0533-6018808|0533-6011282,basj_zc,
637,淄博锦华,118.228009,36.805852,山东,淄博,山东省淄博市临淄区凤凰镇临淄大道以南清田路以西,0533-7070888,0533-7700888,zbjh,
750,淄博世纪沂源分店,118.194490,36.205404,山东,淄博,山东省淄博市沂源县富源路与鲁山路口北50米,0533-3233355,0533-3233000,zbsj_yy,
332,枣庄和裕,117.442301,34.827890,山东,枣庄,枣庄市光明大道张范镇大路口（复兴路1号）,0632-8626699,0632-8626688,zzhy,
260,东营泛华,118.443637,37.484681,山东,东营,东营市北二路13号(长途汽车西站西3.8公里),0546-7777122,0546-8960000,dyfh,
395,东营泛华广饶分店,118.436648,37.039158,山东,东营,广饶县潍高路960号广饶汇通机车市场,0546-7777122,0546-6663000,dyfh_gr,
480,东营庞大东盛,118.765841,37.447068,山东,东营,东营市东营区黄河路与东八路西南侧,0546-7156199,0546-7156188,dypd,
954,东营泛华河口分店,118.550998,37.850272,山东,东营,东营市河口区海盛路北首,15254649977、15265469966,15254649977、15263807567,dyfh_hk,
254,烟台东联,121.287150,37.560713,山东,烟台,烟台经济技术开发区金沙江路5号,0535-6398199,0535-6398199,ytdl,
255,烟台中升,121.371085,37.492696,山东,烟台,烟台市芝罘区机场路168号,0535-2150606,0535-2111666,ytzs,
256,烟台恒邦,121.449861,37.448052,山东,烟台,烟台市莱山区轸大路38号(午台路口东1000米),0535-6726511,0535-6727999,ytcj,
635,龙口广利 <em style='color:red;font-style:normal;'>【暂停服务】</em>,120.510138,37.618415,山东,烟台,龙口市高新技术工业园南山路1166号,0535-8661155,0535-8612988,lkgl,
636,莱州安利捷,119.908528,37.158317,山东,烟台,莱州市西外环西十里堡206国道旁,0535-2713333-6608|0535-2713333-6609,0535-2713333-6606|0535-2713333-6607,lzalj,
258,潍坊汇合,119.152613,36.751239,山东,潍坊,潍坊市经济技术开发区新华路与玄武街交叉口东南角,0536-8654999,0536-8654777,wfhh,
259,潍坊广泰,119.139628,36.635634,山东,潍坊,潍坊市潍州路369号(金宝乐园南4公里路东),0536-8819766|0536-8821069,0536-8556888|0536-8821886,wfgt,
567,青州明星,118.492310,36.740687,山东,潍坊,青州市经济开发区巴黎路2号,0536-3789777,13280169309,qzmx,
634,潍坊丰华,119.013492,36.735169,山东,潍坊,潍坊市潍城区政府西1.5公里路北润华丰田,0536-8118011,0536-8222555,wffh,
561,济宁泛华,116.540736,35.381379,山东,济宁,济宁市西外环（105国道）与车站西路交汇处向南188米,400-813-0309,400-872-9256     ,jnfh,
580,济宁恒升,116.698747,35.454773,山东,济宁,济宁市高新区黄屯镇327国道（市车管所对过）,0537-3718800,0537-3719966,jnhs,
865,济宁泛华邹城分店,116.981050,35.445896,山东,济宁,济宁市邹城市国宏大道6369号（鲁南汽车城院内）,0537-5155123,0537-5155111,jnfh_zc,
948,济宁泛华曲阜分店,117.074491,35.615453,山东,济宁,济宁市曲阜市327国道静轩东路路南中信工业园,0537-5155122,0537-5153333,jnfh_qf,
281,泰安东方,117.040086,36.162534,山东,泰安,泰安市岱岳区泰东路泰山国际汽车城内,0538-6363277<br>0538-6363166,0538-6300000|0538-8572777,tadf,
257,威海大友,122.059958,37.507897,山东,威海,威海市世昌大道303号,0631-5292222|0631-5589555,0631-5296666|0631-5588555,whdy,
574,荣成新广利,122.423693,37.129277,山东,威海,荣成市凭海西路鑫通汽车城7号 一汽丰田店,0631-7696555,0631-7696777,rcxgl,
633,威海恒德,122.147285,37.331376,山东,威海,威海临港区开元东路265A号,0631-5589555,0631-5588555,whhd,
753,威海大友乳山分店,121.540227,36.890683,山东,威海,乳山市经济技术开发区广州路南,0631-6267666,0631-6858666,whdy_rs,
890,威海大友石岛分店,122.449635,36.956453,山东,威海,威海市荣成石岛开发区盛泉建材城(东山南路),0631-7368555,0631-7368588,whdysd,
251,日照鸿发,119.440912,35.397101,山东,日照,日照开发区奎山汽车商贸城,0633-3912000|0633-3912111,0633-3912999|0633-3912999,rzhf,
524,日照鸿发莒县分店,118.837147,35.611860,山东,日照,日照市莒县城区青年北路与日照路交汇处向西200米,0633-3951999,0633-3909111,rzhf_jx,
263,临沂泰华,118.304370,35.021733,山东,临沂,蒙山大道与沂河路交汇处向西一公里路南,0539-7389999,0539-7389888,lyth,
264,临沂翔宇,118.335562,35.043404,山东,临沂,临沂市兰山区海关路152-1号,0539-2958788<br>0539-2150688,0539-2150666,lyxy,
479,临沂和裕,118.218402,35.077772,山东,临沂,临沂市马厂湖镇解放路与工业二路交汇处马厂湖中学东邻,0539-8946799,0539-8942666,lyhy,
594,临沂泰华临沭分店,118.669067,34.945558,山东,临沂,山东省临沂市罗庄区蒙山大道与沂河路交汇处西1公里路南远通汽车超市内,0539-2138810,0539-2138888,lxth_ls,
595,临沂泰华蒙阴分店,117.919973,35.738984,山东,临沂,临沂市蒙阴县蒙阴镇新城西路以南西环路以西蒙阴远通院内,0539-4738958,0539-4803898,lxth_my,
632,临沂燕华,118.263746,35.140044,山东,临沂,临沂市兰山区义堂双岭路与京沪高速路交汇处东200米路北远通汽车大世界燕华丰田4S店,0539-7068123,0539-8397000,lyyh,
858,临沂泰华沂水分店,118.632878,35.761733,山东,临沂,临沂市沂水县工业园腾飞路中段歌尔电子厂西400米路北,0539-7366448,0539-7366441 ,lyth_ys,
891,临沂泰华费县分店,118.036480,35.250448,山东,临沂,山东省临沂市罗庄区蒙山大道与沂河路交汇处西1公里路南远通汽车超市内,0539-5937667,0539-5937666,lyth_xf,
892,临沂泰华河东分店,118.435879,35.104443,山东,临沂,临沂市河东区三和东街与东外环交汇处(沂河北大桥东行4公里临沂市新车管所对过),0539-8302226,0539-8302225,lyth_fd,
893,临沂泰华郯城分店,118.370564,34.635581,山东,临沂,临沂市郯城县蒙山大道与沂河路(金九路)交汇处向西1公里路南,0539-2056038,0539-2056038,lyth_tc,
958,临沂泰华莒南分店,118.794247,35.159284,山东,临沂,临沂市莒南县南环路西段金山加油站向东300米路南莒南远通汽车销售服务有限公司院内,0539-2123217,0539-2123205,lyth_jn,
959,临沂泰华平邑分店,117.630536,35.485091,山东,临沂,山东省临沂市平邑县327国道南文化路东平邑远通汽车销售服务有限公司院内,0539-4881099,0539-2032000,lyth_py,
282,德州天衢,116.384503,37.462938,山东,德州,德州市经济开发区晶华路中段1626号,0534-2730000,0534-2565555,dztq,
629,德州利源丰雅,116.352808,37.424911,山东,德州,德州市经济开发区新河路与幸福大道交叉口南88米,0534-2218600,0534-2738999,dzlyfy,
283,聊城五州,116.080108,36.464636,山东,聊城,聊城市开发区东昌路东首(新东环路口),0635-8886789,0635-8881234,lcwz,
565,聊城五州临清分店,115.736115,36.806411,山东,聊城,临清市南环路东首路南(临清五州汽车文化产业园),0635-2558222,0635-2558222,lcwz_lq,
631,聊城光岳,116.033389,36.485384,山东,聊城,聊城光岳北路路西(江北汽车城对面),0635-8763222,0635-8763111,lcgy,
266,滨州鸿泰,118.006894,37.441364,山东,滨州,滨州市滨城区北外环路567号(东方红路口西200米),0543-2193999,0543-2295555|4008110113-1188,sdbzht,
367,菏泽润华,115.530340,35.257750,山东,菏泽,菏泽市开发区广州路2888号菏泽润华汽车园(广州路与淮河路交界口),0530-5955789,0530-5955777,hzrh,
267,郑州富达,113.639398,34.726441,河南,郑州,郑州市航海中路179号(航海中路与兴华南街交叉口),0371-68963566|0371-68962555,0371-68963588|0371-68963599,zzfd,
268,郑州豫中,113.769002,34.727489,河南,郑州,郑州经济技术开发区航海东路与第七大街交叉口向东100米路北,0371-66785558,0371-66782888,zzyz,
269,郑州世纪鸿图,113.702610,34.830316,河南,郑州,郑州市中州大道与北环交汇处向北1500米路西,0371-65690088,0371-65695000,zzsjht,
270,郑州裕华,113.715423,34.753202,河南,郑州,郑州市郑汴路116号(中博汽车广场),0371-65368899|0371-65368896,0371-65368866|0371-65368869,zzyh,
375,郑州富达登封分店,113.105278,34.458648,河南,郑州,郑州市航海中路179号（航海中路与兴华南街交叉口）,0371-62906090,0371-62906060,zzfd_df,
456,郑州裕华巩义分店,113.040035,34.784231,河南,郑州,巩义市东区紫荆路与河洛路交叉口向东500米顺达汽车广场,0371-56909888,0371-68533000,zzyh_gy,
744,郑州世纪鸿图荥阳分店,113.409467,34.756413,河南,郑州,荥阳市中原西路与京城路交叉口西南角,0371-60253000,0371-60251000,zzsjht_xy,
953,郑州豫中新密分店,113.383977,34.526709,河南,郑州,新密市城关镇开阳路南段12号,15093217819,15137115016,zzyz_xm,
482,开封豫中,114.299123,34.783770,河南,开封,开封市魏都西路2号,0371-22125555,0371-22678555,kfyz,
271,洛阳九都,112.512865,34.686984,河南,洛阳,洛阳市湹河区启明南路与九都路交叉口,0379-65155555<br>0379-65251678,0379-65156666,lyjd,
564,洛阳富源,112.387913,34.592939,河南,洛阳,洛阳市洛龙区开元大道西端(开元大道与凌波桥交叉口向西1公里),0379-60690133,0379-60602888,lyfy,
978,洛阳德众 <em style='color:red;font-style:normal;'>【暂停服务】</em>,112.420779,34.694899,河南,洛阳,洛阳市西工区汉宫路5号德众汽车城,0379-65282000,0379-65282111,lydz,
272,平顶山世纪,113.418634,33.737270,河南,平顶山,平顶山市建设路与许南路立交桥向西1公里路南,0375-3988688,0375-3988666,pdssj,
516,平顶山世纪汝州分店,112.874700,34.166820,河南,平顶山,平顶山汝州市丹阳东路东转盘向东300米,0375-6669222,0375-6667222,pdssj_rz,
745,平顶山世纪舞钢分店,113.535626,33.338953,河南,平顶山,平顶山市建设路东段日报社印刷厂院内,0375-8100777,0375-8100666,pdssj_wg,
605,安阳凯丰,114.420793,36.123273,河南,安阳,安阳市北关区光明路与人民大道交叉口向北500米路东,0372-3667777,0372-3720000,aykf,
963,安阳龙达 <em style='color:red;font-style:normal;'>【暂停服务】</em>,114.366526,36.077437,河南,安阳,安阳市开发区文昌大道中段路南(交警支队西侧),0372-2999999,0372-3650058,ayld,
647,鹤壁九州,114.323827,35.754550,河南,鹤壁,鹤壁市淇滨区九州路与东海路东北角,0392-3639666,0392-3638666,hbjz,
276,新乡冠誉,113.898694,35.264643,河南,新乡,新乡市和平路与南环路交叉口向东200米路南,0373-5110712,0373-5110719,xxgy,
971,长垣大合,114.653840,35.186225,河南,新乡,长垣县人民法院对面大地亚飞汽车城内长垣大合丰田4S店,0373-8856662,0373-8856661,cydh,
355,焦作博汇,113.266002,35.176881,河南,焦作,焦作市迎宾大道与南海路交叉口西南角,0391-3687999,0391-3638888,jzbh,
539,濮阳世纪,115.006144,35.786770,河南,濮阳,濮阳市中原路与华安路交叉口向南300米路西,0393-5398800,0393-5398000,pysj,
274,许昌豫中,113.849485,34.074171,河南,许昌,许昌市老107国道与北外环交叉口,0374-4517111,0374-4517777,xcyz,
951,许昌豫中禹州分店,113.442391,34.149571,河南,许昌,禹州市阳翟大道与北外环交叉口东100米路北,0374-4517111,0374-4517777,ycyz_yz,
746,漯河豫龙舞阳分店,113.650725,33.452793,河南,漯河,河南省漯河市舞阳县二环路与青岛路交叉口,0395-5802708,0395-5802708,lhyl_wy,
875,漯河豫龙,114.000605,33.555245,河南,漯河,漯河市源汇区漯舞路与107国道交叉口西600米,0395-5890555,0395-5909666,lhyl,
493,三门峡豫中,111.261232,34.736424,河南,三门峡,三门峡市湖滨区陕州大道东高速出口北侧,0398-2853222,0398-2853111,smxyz,
955,三门峡豫中灵宝分店,110.866529,34.537915,河南,三门峡,灵宝市长青汽贸城A2号楼48-54号,0398-6616222,0398-6616222,smxyz_lb,
275,南阳顺达尔,112.592863,33.031874,河南,南阳,河南省南阳市信臣路与独山大道交叉口东2公里路南,0377-63270008<br>0377-63270009,0377-63270000|0377-63270001,nysde,
394,南阳顺达尔西峡分店,111.507228,33.316380,河南,南阳,南阳市西峡县工业大道与世纪大道交叉口向西100米路南,0377-60961766,0377-60966999,nysdr_xx,
519,南阳顺达尔邓州分店,112.142200,32.707500,河南,南阳,南阳市邓州市七里店桥东500米路南,0377-63270008,0377-62568666,nysdr_ny,
644,南阳恒信,112.581901,32.957970,河南,南阳,河南省南阳市独山大道南段（南新路）与雪枫路交叉口向东500米路南,0377-60870000,0377-60890000,nyhx,
356,商丘中豪,115.631154,34.444548,河南,商丘,商丘市平原南路1011号,0370-6060666,0370-6060777,sqzh,
645,商丘大行,115.703203,34.401746,河南,商丘,河南省商丘市示范区北海路与星林路交叉口南300米路东,0370--6976222   0370-6976113,0370-6976555  0370-6976113,sqdx,
547,信阳世纪行,114.209194,32.133753,河南,信阳,信阳市工业城312国道与京港澳高速交汇处向西1000米路南,0376-3852222,0376-3851111,xysjh,
415,周口明星,114.684021,33.656630,河南,周口,周口市北环路与大庆路交叉口向东5００米宏源精品汽车城,0394-8178666,0394-8178999,zkft,
426,驻马店威龙,114.059202,33.017701,河南,驻马店,驻马店市开源大道与前进路交叉口车管所西200米,0396-3339888,0396-3615888,zmdwl,
40,武汉黄浦,114.312885,30.625174,湖北,武汉,武汉市江岸区黄浦科技园特7号,027-65660999,027-65660888,whhp,
41,武汉安利捷,114.206376,30.549554,湖北,武汉,武汉市汉阳区龙阳大道102号(陶家岭),027-84882992,027-84876169|027-84674189,whalj,
42,武汉中南,114.337453,30.487876,湖北,武汉,武汉市洪山区书城路特8号(南湖大道武商量贩农科城店旁),027-52111365,027-51785178,whzn,
43,武汉实华,114.249844,30.634274,湖北,武汉,江汉区长港路9号(常青路中百仓储后100米处),027-65662633,027-65662611,whsh,
655,武汉骏业,114.321295,30.707219,湖北,武汉,武汉市黄陂区汉口北大道8号汉口北汽车城园区（汉口北轻轨站旁）,027-88189977,027-88189988,whjy,
850,武汉中南江夏分店,114.378983,30.403666,湖北,武汉,湖北省武汉市江夏区江夏大道43号（庙山新村对面）,027-50750760,027-50750750 ,whzn_jx,
923,武汉中南仁和分店,114.397053,30.606160,湖北,武汉,湖北省武汉市洪山区仁和路和平汽车园特8号,027-86868722,027-86868622 ,whzn_rh,
392,黄石恒信东方,115.016220,30.214189,湖北,黄石,湖北省黄石市团成山开发区大泉路149号,0714-6390007,0714-6390888,hxdf,
44,宜昌德龙,111.334591,30.719560,湖北,宜昌,宜昌东山开发区汕头路1号,0717-6907120,0717-6386111,ycdl,
973,宜昌裕成,111.395502,30.650283,湖北,宜昌,湖北省宜昌市伍家岗区同强路求雨台隧道旁,0716-6673888,0717-6465555,ycyc,
45,襄阳天和,112.175437,32.093227,湖北,襄阳,襄阳市襄州区春园东路189号,0710-3338123,0710-3338999,xyth,
815,襄阳天和枣阳分店 ,112.725657,32.138776,湖北,襄阳,枣阳市经济开发区枣阳汽车汽配城C-2号,0710-3338234,0710-3337930,xyth_zy,
941,襄阳世纪,112.267505,32.137747,湖北,襄阳,襄阳市襄州区深圳工业园1幢,0710-2516337,0710-2618777,xysj,
1054,鄂州双益丰田,114.875728,30.365611,湖北,鄂州,湖北省鄂州市鄂城区江碧路315号塘角头村,0711-5015018,0711-5015000,ezsy,
489,荆门讯隆,112.237265,31.051310,湖北,荆门,荆门市月亮湖路90号(荆门国际汽车城),0724-2217666<br>,0724-2217888|18986989036 汪经理,jmxl,
841,荆门讯隆钟祥分店,112.581755,31.154190,湖北,荆门,钟祥市西环二路华中国际车城一汽丰田4s店,0724-4329333,0724-4210999,jmxl_zy,
418,孝感黄浦,113.941968,30.965231,湖北,孝感,孝感市孝南开发区长兴路书院工业园特1号,0712-2598368,0712-2598379,xghp,
46,荆州讯达,112.230398,30.351015,湖北,荆州,荆州市江津西路425号,0716-8085555,0716-8089999,jzxd,
924,荆州讯达洪湖分公司,113.461096,29.823556,湖北,荆州,湖北省洪湖市新堤大道汽车贸易城维修区15、16、17,0716-8857155,18972398712,jzxd_hh,
560,黄冈世纪汇恒,114.985345,30.451043,湖北,黄冈,黄冈市黄州区南湖农场榨舟山,0713-8340966,0713-8340988,hgsjhh,
571,咸宁黄浦,114.253273,29.882824,湖北,咸宁,咸宁市咸安经济开发区咸潘公路旁(京珠高速咸宁南出口咸安方向5公里处),0715-8720000<br>15377196318,0715-8720555|15377196929,xnhp,
517,武汉中南随州分店,113.411116,31.700790,湖北,随州,随州市经济开发区交通大道6号,0722-3586966  |13409624949,0722-3586988,whzn_sz,
1048,随州星光丰田,113.383654,31.765997,湖北,随州,随州市曾都北郊开发区星光一路星光汽车城,0722-3822988,0722-3331000,szxg,
657,恩施恒信,109.501276,30.329158,湖北,恩施,湖北省恩施市金凤大道1号,0718-8280399,0718-8297843|0718-8283599,eshx,
824,荆州讯达潜江分店,112.870555,30.421242,湖北,潜江,潜江市潜阳西路天驰汽车城一汽丰田4S店,0728-6691555,0728-6983666,jzxd_qj,
1039,潜江讯隆,112.926396,30.396640,湖北,潜江,湖北省潜江市紫月路与东环大道交汇处旁（中国龙虾城对面）,0728-6692555,0728-6625555,qjxl,
30,长沙华运通,113.016186,28.238455,湖南,长沙,长沙市开福区叁壹大道338号,0731-88225633,0731-88225678|13319539988,cshyt,
31,长沙力天,113.042943,28.135033,湖南,长沙,长沙市雨花区万家丽路中路三段58号,0731-85645678,0731-85645678,cslt,
32,长沙申湘,113.072193,28.230637,湖南,长沙,长沙经济技术开发区申湘汽车城C座,0731-84029595,0731-84027388|0731-84027399,cssx,
346,长沙和信,112.996014,28.101223,湖南,长沙,长沙市芙蓉南路时代阳光大道口往南100米(省工商局对面),0731-88233333,0731-88277777,cshx,
658,浏阳庆升,113.601690,28.158256,湖南,长沙,浏阳市集里平水村西站往太平桥方向600米,0731-83839333,0731-83330333,lyqs,
659,长沙华兴通,112.898529,28.320725,湖南,长沙,长沙望城区大泽湖社区吴家冲路28号(金星北路),0731-88602918,0731-88602888,cshxt,
1027,长沙力天宁乡分店,112.360465,28.131213,湖南,长沙,长沙市宁乡县大河西汽车城力天丰田分公司,18890390666,18890390666,cslt_nx,
36,株洲和信,113.106146,27.843825,湖南,株洲,株洲市天元区株洲大道618号,0731-22183999,0731-22733333,zzhx,
816,株洲和信攸县分店,113.341660,26.992198,湖南,株洲,攸县江桥街道谭桥社区同乐湖国际B栋,0731-24335799,0731-24335766,zzhx_yx,
972,株洲力天,113.170800,27.867808,湖南,株洲,株洲市荷塘区新塘路1499号亿都铂金时代4栋104室,0731-28786666,0731-28786666,zzlt,
409,湘潭力天,112.970883,27.871424,湖南,湘潭,湘潭市岳塘区芙蓉大道岳塘区政府南1000米,0731-55581111,15907325111,xtlt,
34,衡阳和信,112.606287,26.931712,湖南,衡阳,衡阳市石鼓区团结湖进步村(华源建材市场旁),0734-8585858,0734-8588999,hyhx,
660,衡阳飞宇运通,112.581017,26.877969,湖南,衡阳,湖南省衡阳市蒸湘区西外环路杨柳汽贸城,0734-8161678,0734-8161777,hyfyyt,
817,衡阳和信耒阳分店,112.879495,26.437925,湖南,衡阳,耒阳市高速公路联络线虹桥加油站右侧,0734-4378708,0734-4378708,hyhx_ly,
410,邵阳华运通,111.569568,27.259812,湖南,邵阳,邵阳市双清区邵阳大道与世纪大道天娇国际汽车城内,0739-5241666|18975977111,0739-5241888|18975977000,syhyt,
33,岳阳彤达,113.165586,29.377123,湖南,岳阳,岳阳市巴陵东路276号,0730-8759666,0730-8872222|15873059876,yytd,
852,岳阳彤达湘阴分店,112.911680,28.682197,湖南,岳阳,岳阳市湘阴县文星镇滨湖路长银滨湖新城4栋109号,0730-2580300,0730-2580000 ,yytd_xy,
925,岳阳彤达平江分店,113.598489,28.690584,湖南,岳阳,湖南省岳阳市平江县新城开发区天岳南路家电数码城南1栋,0730-6988229,0730-6988222 ,yytd_pj,
318,常德华运通,111.681723,29.077512,湖南,常德,常德市武陵区龙港路1088号,18975600022,0736-7758888,cdhyt,
823,常德华运通澧县分店,111.758170,29.647770,湖南,常德,湖南省澧县澧阳镇关心居委会澧州大道（湘北汽配城1-6号）,0736-3261222|0736-3311999,0736-3260158|0736-3132688,cdhy_lx,
584,张家界力天,110.565856,29.141409,湖南,张家界,湖南省张家界市永定区阳湖坪张家界力天丰田4S店,0744-8512666,0744-8597777,zjjlt,
603,益阳佳烨,112.401490,28.513666,湖南,益阳,益阳市高新区银城大道汽车物流园,0737-3555577,0737-3555599,yyjy,
35,郴州名车汇 <em style='color:red;font-style:normal;'>【暂停服务】</em>,113.047038,25.781965,湖南,郴州,郴州市青年大道香雪桥南侧,0735-2198800,0735-2197777,czmch,
556,永州佳昊,111.640492,26.298754,湖南,永州,湖南省永州市零陵区零陵大道旁潇湘汽车城内,0746-6626777,0746-6616777,yzjh,
661,怀化凯祥迎宾,109.998111,27.526929,湖南,怀化,怀化市南环路西部汽车城内一汽丰田特约店,0745-2331999,0745-2228222,hhkxyb,
467,娄底和兴,112.030147,27.739640,湖南,娄底,娄星区湘阳街南侧与迎春路交叉口西南角,0738-8688666,0738-8119988,ldhx,
112,广州广保,113.348057,23.132332,广东,广州,广州市天河区石牌黄埔大道西483号,020-38909632,020-62320180,gzguangbao,
113,广州沙河,113.325315,23.178441,广东,广州,广州大道北991号(地铁3号线梅花园站D出口）,020-87222888,020-87054114,gzsh,
114,广州骏佳广保,113.476512,23.101429,广东,广州,广州市保税区东江大道北461号汽车大厦首层,020-82494835,020-82494855,gzjjgb,
115,广州迎宾,113.377222,22.965157,广东,广州,广州市番禺区市桥迎宾路朱坑段,020-34800888转101,020-34800888转106,gzyb,
